NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
440304221,2022,FS,4,ST ANDREW'S C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,MOTHEO,5,STATE,STATE,House of Assembly,123231,193328,3171066,ST ANDREW`S SCHOOL,"-29,10676","26,204445",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,20,40502058,Westdene,A C FORSTER (Deputy),,,BLOEMFONTEIN,"Gen Dan Pienaar Dr, , , BLOEMFONTEIN, 9324","PO BOX 12331, Brandhof, 9324",051-4442639,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101153,440101153,774,48
440304222,2022,FS,4,ST MICHAEL'S C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,MOTHEO,5,STATE,STATE,House of Assembly,123232,193330,3171068,ST MICHAELS SCHOOL,"-29,10321","26,199795",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,22,40502008,Brandwag,A VAN WYK,BRANDWAG,BRANDWAG,BLOEMFONTEIN,"KLERCK AVENUE, BRANDWAG, BRANDWAG, BLOEMFONTEIN, 9324","PO BOX 12110, BRANDHOF, 9324",051-4015700,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101154,440101154,735,40
440304223,2022,FS,4,CHRISTIAN BROTHERS COLLEGE CI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,MOTHEO,S1,INDEPENDENT,INDEPENDENT,Independent,,,3171012,BFN WEST,"-29,087278","26,224046",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,21,40502009,Dan Pienaar,W.L. BORCHARD,Bayswater,Bayswater,BLOEMFONTEIN,"106 Waverley Road , Bayswater, Bayswater, BLOEMFONTEIN, 9301","106 WAVERLEY ROAD 106, Bayswater, 9301",051-4366550,No,NONE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101155,440101155,639,34
440304224,2022,FS,4,DANKBAAR CVO CI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,MOTHEO,S1,INDEPENDENT,INDEPENDENT,Independent,,,3171113,,"-29,085344","26,166761",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,48,40502031,Knocknacree SH,PM OOSTHUIZEN,Bainsvlei,Bainsvlei,BLOEMFONTEIN,"Ou Kimberley Pad, Bainsvlei, Bainsvlei, BLOEMFONTEIN, 9338","PO BOX 17662, Bainsvlei, 9338",051-4511334,No,NONE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101156,440101156,95,13
440304225,2022,FS,4,C&N P/MEISIESKOOL ORANJE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,3,STATE,STATE,House of Assembly,123509,192108,,,"-29,101344","26,218429",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,21,40502001,Arboretum,AT ALBERTYN,Arboretum,Arboretum,BLOEMFONTEIN,"Aliwalstraat 99, Arboretum, Arboretum, BLOEMFONTEIN, 9301","ALIWALSTRAAT 99, Arboretum, 9301",051-4476845,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101157,440101157,608,30
440304226,2022,FS,4,EUNICE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,5,STATE,STATE,House of Assembly,123514,193104,,,"-29,116709","26,196145",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,23,40502043,Park West,C HARRIS,Park West,Park West,BLOEMFONTEIN,"Jock Meiring Street, Park West, Park West, BLOEMFONTEIN, 9324","PO BOX 100962, Brandhof, 9324",051-4441761,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101158,440101158,841,39
440304227,2022,FS,4,BRANDWAG  P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,2,STATE,STATE,House of Assembly,127501,192102,,,"-29,102027","26,196878",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,22,40502008,Brandwag,A VENTER,Brandwag,Brandwag,BLOEMFONTEIN,"Du Randt Street, Brandwag, Brandwag, BLOEMFONTEIN, 9324","PO BOX 12120, Brandhof, 9324",051-4442276,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101159,440101159,1522,58
440304229,2022,FS,4,DR CF VISSER P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,5,STATE,STATE,House of Assembly,123510,193102,,,"-29,090512","26,274431",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,17,40502013,Estoire AH,,Estoire,Estoire,BLOEMFONTEIN,"Tibbie Visserlaan, Estoire, Estoire, BLOEMFONTEIN, 9313","PO BOX 22250, Extonweg, 9313",051-4331213,Yes,ABCDE,Q4,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101160,440101160,367,18
440304230,2022,FS,4,GREY-KOLLEGE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,5,STATE,STATE,House of Assembly,123516,193112,,,"-29,11021","26,197495",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,23,40502043,Park West,JJ GELDENHUYS,PARK WEST,PARK WEST,BLOEMFONTEIN,"JOCK MEIRING ST, PARK WEST, PARK WEST, BLOEMFONTEIN, 9324","PO BOX 12130, BRANDHOF, 9324",051-4443150,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101161,440101161,1202,51
440304231,2022,FS,4,BLOEMFONTEIN P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,3,STATE,STATE,House of Assembly,123557,192120,,,"-29,45269","26,144368",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,26,40502002,Bayswater,G J B MARX,Bayswater,Bayswater,BLOEMFONTEIN,"Lomarinstraat , Bayswater, Bayswater, BLOEMFONTEIN, 9302","PO BOX 13101, , 9302",051-4331913,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101162,440101162,870,34
440304233,2022,FS,4,KRUITBERG P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,3,STATE,STATE,Department of Education and Training,123529,180032,,,"-29,090845","26,249764",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,44,40502039,Noordhoek,M.C. FOURIE,NAVALSIG,NAVALSIG,BLOEMFONTEIN,"132 RAYMOND MAHLABA STREET , NAVALSIG, NAVALSIG, BLOEMFONTEIN, 9313","PO BOX 22169, EXTON ROAD, 9313",051-4332336,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101163,440101163,1494,57
440304234,2022,FS,4,SENTRAAL P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,3,STATE,STATE,House of Assembly,123239,192132,,,"-29,10926","26,23118",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,21,40502041,Oos Einde,MJ JACOBS,Navalsig,Navalsig,BLOEMFONTEIN,"32 Raymond Mhlaba Street, Navalsig, Navalsig, BLOEMFONTEIN, 9313","PO BOX 22658, Navalsig, 9313",051-4475581,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101164,440101164,1207,42
440304236,2022,FS,4,WILLEM POSTMA P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,3,STATE,STATE,House of Assembly,123555,192142,,,"-29,088794","26,216579",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,21,40502009,Dan Pienaar,TJ KOTZÉ,Dan Pienaar,Dan Pienaar,BLOEMFONTEIN,"Poulteneystraat 13, Dan Pienaar, Dan Pienaar, BLOEMFONTEIN, 9310","PO BOX 28176, Danhof, 9310",051-4362730,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101165,440101165,930,52
440304240,2022,FS,4,CREDENCE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,4,STATE,STATE,Department of Education and Training,123511,840015,,,"-29,150025","26,25513",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,16,40506000,Opkoms SP,,HEIDEDAL,HEIDEDAL,BLOEMFONTEIN,"PIETERSENSINGEL, HEIDEDAL, HEIDEDAL, BLOEMFONTEIN, 9306","PO BOX 21146, HEIDEDAL, 9306",051-4324524,Yes,ABCDE,Q4,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101166,440101166,1078,34
440304241,2022,FS,4,DR. BLOK S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,MOTHEO,4,STATE,STATE,Department of Education and Training,123205,840052,3171016,DR BLOK SEC,"-29,136659","26,245313",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,16,40502023,Heidedal,D MACPHERSON,Heidedal,Heidedal,BLOEMFONTEIN,"Abdurahmanstraat 2, Heidedal, Heidedal, BLOEMFONTEIN, 9306","PO BOX 21048, Heidedal, 9306",051-4324431,Yes,ABCDE,Q4,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101167,440101167,1427,41
440304242,2022,FS,4,HEIDE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,4,STATE,STATE,Department of Education and Training,123517,840110,,,"-29,131926","26,250863",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,47,40502023,Heidedal,J.M PAGE,Heidedal,Heidedal,BLOEMFONTEIN,"92A Paper Street, Heidedal, Heidedal, BLOEMFONTEIN, 9306","P.O.Box 21010, Heidedal, 9306",051-4323491,No,NONE,Q3,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101168,440101168,1224,36
440304244,2022,FS,4,JOE SOLOMON P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,4,STATE,STATE,Department of Education and Training,123521,840042,,,"-29,130342","26,239596",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,47,40502041,Oos Einde,Q.H.C. CANAVAN,Heidedal,Heidedal,BLOEMFONTEIN,"3 Parish Avenue, Heidedal, Heidedal, BLOEMFONTEIN, 9306","PARISH AVENUE 3, Heidedal, 9306",051-7269132,No,NONE,Q3,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101169,440101169,1538,43
440304248,2022,FS,4,OLYMPIA P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,4,STATE,STATE,Department of Education and Training,123541,840043,,,"-29,145842","26,257313",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,16,40506000,Opkoms SP,C DUNN,Heidedal,Heidedal,BLOEMFONTEIN,"34 Titus Louw Street, Heidedal, Heidedal, BLOEMFONTEIN, 9306","PO BOX 21046, Heidedal, 9306",051-4324406,Yes,ABCDE,Q3,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101170,440101170,1392,40
440304250,2022,FS,4,PETUNIA S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,MOTHEO,4,STATE,STATE,Department of Education and Training,123223,840058,3171056,PETUNIA,"-29,144425","26,261313",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,47,40506002,Opkoms North,,HEIDEDAL,HEIDEDAL,BLOEMFONTEIN,"43 - 47 PETUNIA STREET, HEIDEDAL, HEIDEDAL, BLOEMFONTEIN, 9306","PO BOX 21458, HEIDEDAL, 9306",051-4327800,No,NONE,Q4,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101171,440101171,1391,46
440304255,2022,FS,4,BREBNER S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,MOTHEO,3,STATE,STATE,House of Assembly,123508,193304,3171008,BREBNER HIGH SCHOOL,"-29,076062","26,231663",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,44,40502002,Bayswater,E ROBERSON (Deputy),Helicon Heights,Helicon Heights,BLOEMFONTEIN,"Limousine Street, Helicon Heights, Helicon Heights, BLOEMFONTEIN, 9310","PO BOX 28703, Danhof, 9310",051-4362267,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101172,440101172,1873,80
440304257,2022,FS,4,BREBNER P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,3,STATE,STATE,House of Assembly,123508,193101,,,"-29,084855","26,224174",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,44,40502002,Bayswater,ED JONES,Bayswater,Bayswater,BLOEMFONTEIN,"31 Deale Road, Bayswater, Bayswater, BLOEMFONTEIN, 9310","PO BOX 29254, Danhof, 9310",051-4363097,Yes,ABCDE,Q5,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101173,440101173,1338,43
440304265,2022,FS,4,HEADSTART HIGH SI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,MOTHEO,S1,INDEPENDENT,INDEPENDENT,Independent,,,3171022,HEADSTART H/S,"-29,150308","26,222295",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,3,40502022,Hamilton,F. MAKARATI,HAMILTON,HAMILTON,BLOEMFONTEIN,"38 MILL STREET, HAMILTON , HAMILTON , BLOEMFONTEIN, 9312","PO BOX 27171, HAMILTON, 9312",051-4341014,No,NONE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101174,440101174,677,14
440304267,2022,FS,4,ACCELERATED CHRISTIAN COLLEGE SI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,MOTHEO,S1,INDEPENDENT,INDEPENDENT,Independent,,,3171001,,"-29,094711","26,254997",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,17,40502041,Oos Einde,A VAN DER LINDE,Estoire,Estoire,BLOEMFONTEIN,"Rudolf Greyling Steet,  Estoire,  Estoire, BLOEMFONTEIN, 9310","PO BOX 29480, , 9310",051-4471727,No,NONE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101175,440101175,267,8
440304272,2022,FS,4,KHAKHAU P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOTHEO,5,STATE,STATE,Department of Education and Training,123513,820189,3171096,,"-28,941237","26,335417",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,44,40511005,Bloemfontein NU,ME SEEKOE,GLEN,GLEN,BLOEMFONTEIN,"9TH TOGEKREGGEN ROAD , GLEN , GLEN , BLOEMFONTEIN, 9360","PO BOX 15021, GLEN, 9360",051-8612263,No,NONE,Q3,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101176,440101176,122,4
440304273,2022,FS,4,ACADEMY OF EXCELLENCE SI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,MOTHEO,S1,INDEPENDENT,INDEPENDENT,FSDoE,,0,3171095,,"-29,0644","26,1234028",MANGAUNG METROPOLITIAN MUNICIPALITY,Mangaung,1,40502038,Naval Hill,T FOURIE,Batho,Batho,BLOEMFONTEIN,"C/O Dr Belcher and Lovedale Steet , Batho , Batho , BLOEMFONTEIN, 9317","PO BOX 31660, Fichardtpark , 9317",081-7482976,No,NONE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101177,440101177,652,30
440401291,2022,FS,4,DEOTREFES CHRISTIAN PI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,THABO MOFUTSANYANA,9,INDEPENDENT,INDEPENDENT,Independent,,,,,"-28,304301","28,703101",THABO MOFUTSANYANA DISTRICT MUNICIPALITY,Maluti a Phofung,3,41304004,Fouriesburg NU,MJ COETZEE,KESTELL,KESTELL,KESTELL,"61 CILLIERS STREET, KESTELL, KESTELL, KESTELL, 9860","PO BOX 380, KESTELL, 9860",058-6531345,No,NONE,,,,01-Jan-98,NO,Urban,UNKNOWN,FS,NOT MOVED,440101178,440101178,88,5
440404128,2022,FS,4,KEGOMODITSWE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,Department of Education and Training,123527,840150,,,"-28,118719","25,488252",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,4,40804000,Malebogo SP,TM NKEBETWANA,MALEBOGO,MALEBOGO,HERTZOGVILLE,"335 MALEBOGO STREET, MALEBOGO, MALEBOGO, HERTZOGVILLE, 9482","PO BOX 25, MALEBOGO, 9482",073-5803203,No,NONE,Q1,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101179,440101179,1181,42
440404129,2022,FS,4,ARAMELA C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,Department of Education and Training,123500,821116,3181001,,"-28,554693","25,252568",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,2,40801000,Boshof SP,ME MELESI,SERETSE LOCATION,SERETSE LOCATION,BOSHOF,"349 MOSHOLODI STREET, SERETSE LOCATION, SERETSE LOCATION, BOSHOF, 8340","PO BOX 104, BOSHOF, 8340",053-0501047,No,NONE,Q2,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101180,440101180,1367,41
440404130,2022,FS,4,TSHOMARELO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,Department of Education and Training,123551,821376,,,"-28,653029","25,772085",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,1,40806001,Boshof NU,JKT SEBAKAMOTSE,TSWARAGANANG,TSWARAGANANG,DEALESVILLE,"372 POTLAKI STR , TSWARAGANANG, TSWARAGANANG, DEALESVILLE, 9348","PO BOX 3, TSWARAGANANG, 9348",051-8110263,Yes,ABCDE,Q1,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101181,440101181,1058,32
440404216,2022,FS,4,BOSHOF C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,Department of Education and Training,123227,192302,3181002,,"-28,539693","25,237401",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,2,40801000,Boshof SP,TM SEBICO,,,BOSHOF,"VOORTREKKER STREET, , , BOSHOF, 8340","VOORTREKKER STREET 1, , 8340",053-5410119,Yes,ABCDE,Q3,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101182,440101182,864,33
440404228,2022,FS,4,DEALESVILLE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,House of Assembly,123512,192106,,,"-28,671528","25,757418",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,1,40806001,Boshof NU,J.C. SMIT,,,DEALESVILLE,"BRANDSTRAAT 1, , , DEALESVILLE, 9348","PO BOX 23, 9348, 9348",051-8110026,Yes,ABCDE,Q4,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101183,440101183,50,6
440404238,2022,FS,4,BOSHOF P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,Department of Education and Training,123505,840035,3181062,,"-28,53836","25,242734",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,2,40801000,Boshof SP,MB BITTERBOS,KAREEHOF,KAREEHOF,BOSHOF,"SONDERWATER, KAREEHOF, KAREEHOF, BOSHOF, 8340","PO BOX 258, KAREEHOF, 8340",053-5410250,No,NONE,Q2,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101184,440101184,439,15
440404258,2022,FS,4,SAAMWERK P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,House of Assembly,123240,840200,,,"-28,122385","25,502752",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,3,40806001,Boshof NU,L DE KOCK,Hertzogville,Hertzogville,HERTZOGVILLE,"H/v Skool en Pretoruis straat, Hertzogville, Hertzogville, HERTZOGVILLE, 9482","PO BOX 22, , 9482",053-4219001,Yes,ABCDE,Q4,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,440101185,440101185,68,9
440404259,2022,FS,4,SENZILE  C/S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,Department of Education and Training,123209,180042,3181040,SENZILE C.S,"-28,117886","25,508753",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,3,40806001,Boshof NU,SS LITABE (Acting),HERTZOGVILLE,HERTZOGVILLE,HERTZOGVILLE,"164 SCHOOL STREET, HERTZOGVILLE, HERTZOGVILLE, HERTZOGVILLE, 9482","164 164, HERTZOGVILLE, 9482",053-0506182,Yes,ABCDE,Q1,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101186,440101186,882,33
440404264,2022,FS,4,KGOLOLOSEGO S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,6,STATE,STATE,Department of Education and Training,131200,840710,3181045,,"-28,670028","25,757418",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Tokologo,1,40806001,Boshof NU,OP MONOANG,Tshwaraganang,Tshwaraganang,DEALESVILLE,"14 SCHOOL STREET, Tshwaraganang, Tshwaraganang, DEALESVILLE, 9348","PO BOX 78, Tshwaraganang, 9348",051-8110117,No,NONE,Q1,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101187,440101187,549,16
440506070,2022,FS,4,LETLOTLO NALEDI P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,Department of Education and Training,125962,822097,,,"-27,355114","26,642139",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Nala,9,41104001,Bothaville NU,MI MOFOKENG,KGOTSONG,KGOTSONG,BOTHAVILLE,"9741 NALEDI SECTION, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 706, BOTHAVILLE, 9660",056-5153799,Yes,ABCDE,Q1,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101188,440101188,1251,37
440506087,2022,FS,4,TSHEHETSO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,N/A,,840736,,,"-27,355114","26,642139",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Nala,,,,TP TAUNYANE,Kgotsong,Kgotsong,BOTHAVILLE,"9114 Eergevonde & Lombardi Street, Kgotsong, Kgotsong, BOTHAVILLE, 9660","PO BOX 1169, Kgotsong, 9660",082-5310831,No,NONE,Q3,,,11-May-15,YES,Urban,UNKNOWN,FS,NOT MOVED,440101189,440101189,941,27
440506102,2022,FS,4,MOPHATE S/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,Department of Education and Training,125217,822008,3181028,,"-27,384612","26,639971",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Nala,11,41102009,Two Rooms,NP MTSOLO,KGOTSONG,KGOTSONG,BOTHAVILLE,"1355 MAJA STREET, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 608, KGOTSONG, 9660",056-5156402,Yes,ABCDE,Q2,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101190,440101190,1258,41
440506116,2022,FS,4,TSHEDISEHANG P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,Department of Education and Training,125535,822012,,,"-27,388112","26,650971",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Nala,5,41102010,Water Raad,PJ MANQUTHU (Acting),Kgotsong,Kgotsong,BOTHAVILLE,"975 Mohlabane Street, Kgotsong, Kgotsong, BOTHAVILLE, 9660","P.O BOX 643, Bothaville, 9660",061-4400802,No,NONE,Q3,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101191,440101191,420,16
440506165,2022,FS,4,TJANTJELLO P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,Department of Education and Training,125534,822074,,,"-27,373779","26,640138",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Nala,11,41102009,Two Rooms,N.J MOPELI,KGOTSONG,KGOTSONG,BOTHAVILLE,"1354 MAJA STREET, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 574, KGOTSONG, 9660",056-5156131,Yes,ABCDE,Q2,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101192,440101192,1599,41
440506166,2022,FS,4,IKEMISETSENG  P/S,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,LEJWELEPUTSWA,7,STATE,STATE,Department of Education and Training,125512,822011,,,"-27,387112","26,654305",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Nala,6,41102006,Mothoosele,UJ PHIKA,KGOTSONG,KGOTSONG,BOTHAVILLE,"2361 MAILE STREET, KGOTSONG, KGOTSONG, BOTHAVILLE, 9660","PO BOX 1191, KGOTSONG, 9660",056-5156947,Yes,ABCDE,Q1,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101193,440101193,905,29
440506198,2022,FS,4,OZIEL SELELE CS/S,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,LEJWELEPUTSWA,7,STATE,STATE,Department of Education and Training,125223,822066,3181031,,"-27,388445","26,653805",LEJWELEPUTSWA DISTRICT MUNICIPALITY,Nala,5,41102006,Mothoosele,TE MATHIBE,Kgotsong,Kgotsong,BOTHAVILLE,"2360 Mpitsi Street, Kgotsong, Kgotsong, BOTHAVILLE, 9660","PO BOX 939, Bothaville, 9660",057-0500547,Yes,ABCDE,Q1,,,,YES,Urban,UNKNOWN,FS,NOT MOVED,440101194,440101194,911,42
