NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
100000623,2022,WC,1,SPLENDID KIDS,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO NORTH,1,CHURCH,UNKNOWN,,,N/A,NULL,NULL,"18,590748","-33,892119",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100002,,,MS A  KRITZINGER,CITY OF CAPE TOWN,DE TIJGER,CITY OF CAPE TOWN,"HANNES LOUW DRIVE, DE TIJGER, PAROW, CITY OF CAPE TOWN, 7500","49 Hannes Louw Drive, De Tijger, PAROW, 7500",0218270904,Y,,Q2,,,,Fee Charging,,,WC,Not Moved,100000623,100000623,109,9
100000624,2022,WC,1,THE ACADEMY HOUT BAY,Open,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,NOT APPLICABLE,METRO CENTRAL,5,TRUST LAND,UNKNOWN,,,N/A,NULL,NULL,"18,384015","-34,013269",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100074,,,MR D P  Landi,CITY OF CAPE TOWN,HOUT BAY,CITY OF CAPE TOWN,"GREEN LODGE, VALLEY ROAD, HOUT BAY, CITY OF CAPE TOWN, 7806","PO Box 26265, HOUT BAY, , 7872",0217910886,Y,,Q2,,,,Fee Charging,,,WC,Not Moved,100000624,100000624,72,10
100000625,2022,WC,1,VREDEKLOOF PRIMARY,Open,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO EAST,2,GOVERMENT,STATE,,,061122,NULL,NULL,"18,6764344174","-33,8638633764",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100102,,,MR WA  BEZUIDENHOUT,CITY OF CAPE TOWN,VREDEKLOOF,CITY OF CAPE TOWN,"VREDEKLOOF ROAD, VREDEKLOOF, BRACKENFELL, CITY OF CAPE TOWN, 7560","Vredekloof Way, VREDEKLOOF, , 7560",0210361444,N,,Q5,,,,Fee Charging,,,WC,Not Moved,100000625,100000625,709,33
100000626,2022,WC,1,KRAAIFONTEIN HIGH SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,NOT APPLICABLE,METRO EAST,4,OTHER: SPECIFY,UNKNOWN,,,N/A,1004902,1004902,"18,7302282074","-33,8662215859",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100006,,,MR K  GROVE,CITY OF CAPE TOWN,KRAAIFONTEIN,CITY OF CAPE TOWN,"SYDOW STREET, WATSONIA PARK, KRAAIFONTEIN, CITY OF CAPE TOWN, 7570","PO BOX 1352, KRAAIFONTEIN, , 7569",0219872711,N,,Q5,,,,No Fee,,,WC,Not Moved,100000626,100000626,673,21
100000631,2022,WC,1,SLIMKOPPIES PRIVAATSKOOL,Open,INDEPENDENT,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,NOT APPLICABLE,WEST COAST,3,OTHER: SPECIFY,UNKNOWN,,,N/A,NULL,NULL,"18,229455","-32,697451",WEST COAST DISTRICT MUNICIPALITY,Bergrivier Local Municipality,10103006,,,MS S  FULGENCIO,VELDDRIF,DWARSKERSBOS,VELDDRIF,"ERF 156, DWARKERSBOS, , VELDDRIF, 7365","PO Box 591 Velddrif, 1 Weste street, , 7365",,Y,,Q2,,,,Fee Charging,,,WC,Not Moved,100000631,100000631,76,5
100000632,2022,WC,1,STUDY HOUSE,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,8,TRUST LAND,UNKNOWN,WCE,99,N/A,NULL,NULL,"22,463431","-33,947859",GARDEN ROUTE DISTRICT MUNICIPALITY,GEORGE,10404022,,UNKNOWN,MR CE  Welgemoed,99,CAMPHER`S DRIFT,GEORGE,"EDUCATION CENTRE, CALEDON STREET, GEORGE, GEORGE, 6530","Postnet Suite #021, Private Bag x6590, , 6530",0813410090,NULL,,NOT APPLICABLE,N,N/A,,Fee Charging,,0,WC,Not Moved,100000632,100000632,47,8
100000634,2022,WC,1,OAKLAND ACADEMY,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO NORTH,8,PRIVATE COMPANY,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,538998","-33,880818",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100005,,UNKNOWN,MR R  Gabriel,99,EDGEMEAD,CITY OF CAPE TOWN,"EDGEMEAD BUSINESS PARK, EDGEMEAD, , CITY OF CAPE TOWN, 7441","PO BOX 693, Unit A13 Edgemead Business Par, , 7441",0833548348,NULL,,NOT APPLICABLE,N,N/A,,No Fee,,0,WC,Not Moved,100000634,100000634,204,19
100000635,2022,WC,1,GROWING MINDS LEARNING AND THERAPY CENTRE,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO CENTRAL,2,CHURCH,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,415667","-33,932281",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100115,,UNKNOWN,MS D  PAPE,99,GARDENS,CITY OF CAPE TOWN,"NICOL STREET, GARDENS, Cape Town, CITY OF CAPE TOWN, 8001","14, Nicol Street, GARDENS, CAPE TOWN, 8001",0214611709,NULL,,Q5,N,N/A,,No Fee,,0,WC,Not Moved,100000635,100000635,53,8
100000636,2022,WC,1,FUTURE'S ACADEMY,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO CENTRAL,10,CHURCH,UNKNOWN,,,N/A,1009990,1009990,"18,505613","-33,996929",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100060,,,MR I  ISAACS,CITY OF CAPE TOWN,LANSDOWNE,CITY OF CAPE TOWN,"ST. JOHNS ROAD, LANSDOWNE, , CITY OF CAPE TOWN, 7780","63 St. Johns Road, LANSDOWNE, , 7780",0213006157,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000636,100000636,49,9
100000637,2022,WC,1,BRIGHT STUDENT LEARNING CENTRE - FISH HOEK,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO SOUTH,9,PRIVATE,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,370959","-34,134352",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100069,,UNKNOWN,MS PT  UMERA,99,KOMMETJIE,CITY OF CAPE TOWN,"CAPE FARM 945-3 AND 10, SUNNYDALE, KOMMETJIE, CITY OF CAPE TOWN, 7975","CAPE FARM 945-3 AND 10, SUNNYDALE, , 7975",,NULL,,NOT APPLICABLE,N,N/A,,Fee Charging,,0,WC,Not Moved,100000637,100000637,4,1
100000638,2022,WC,1,EMITHINI PRIMARY SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO EAST,2,GOVERMENT,STATE,,,061121,NULL,NULL,"18,7500658955","-33,8473155935",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100101,,,MR M  MACI,CITY OF CAPE TOWN,BLOEKOMBOS,CITY OF CAPE TOWN,"SAM NJOKOZELA STREET, BLOEKOMBOS, KRAAIFONTEIN, CITY OF CAPE TOWN, 7570","CAPE GATE, BOX 387, CAPE GATE, 7562",0210230393,N,,Q1,,,,No Fee,,,WC,Not Moved,100000638,100000638,1161,36
100000639,2022,WC,1,KWEEKVALLEI KOLLEGE,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,7,GOVERMENT,UNKNOWN,,,N/A,NULL,NULL,"22,030525","-33,224691",CENTRAL KAROO DISTRICT MUNICIPALITY,Prince Albert Local Municipality,10502002,,,MRS D  BOWERS,PRINCE ALBERT,PRINCE ALBERT,PRINCE ALBERT,"KERKSTRAAT, PRINS ALBERT, , PRINCE ALBERT, 6930","4 Leebstraat, PRINS ALBERT, , 6930",0790656294,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000639,100000639,18,3
100000640,2022,WC,1,CLEVER KIDS LEARNING HUB,Open,INDEPENDENT,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,NOT APPLICABLE,METRO NORTH,7,PRIVATE COMPANY,UNKNOWN,,,N/A,NULL,NULL,"18,64461","-33,838416",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100112,,,MS L  PUREN,CITY OF CAPE TOWN,DURBANVILLE,CITY OF CAPE TOWN,"SOMERSET CRESCENT, DURBANVILLE, , CITY OF CAPE TOWN, 7550","21 Somerset Crescent, Durbanville, , 7550",0219754295,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000640,100000640,52,19
100000641,2022,WC,1,KIDS KINGDOM PRE AND PRIMARY SCHOOL,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,2,PRIVATE COMPANY,UNKNOWN,WCE,99,N/A,NULL,NULL,"22,135931","-34,182625",GARDEN ROUTE DISTRICT MUNICIPALITY,MOSSEL BAY,10403006,,UNKNOWN,MRS G  ARGYROPOULOS,99,MOSSEL BAY CENTRAL,MOSSEL BAY,"17TH AVENUE, MOSSEL BAY, , MOSSEL BAY, 6500","P O Box 641, MOSSEL BAY, , 6500",0446910111,NULL,,NOT APPLICABLE,N,N/A,,Fee Charging,,0,WC,Not Moved,100000641,100000641,51,6
100000642,2022,WC,1,VUURVLIEGIE AKADEMIE,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,7,PRIVATE,UNKNOWN,,,N/A,NULL,NULL,"22,587163","-32,350888",CENTRAL KAROO DISTRICT MUNICIPALITY,Beaufort West Local Municipality,10503004,,,MS S  VAN WYK,BEAUFORT WEST,BEAUFORT WEST,BEAUFORT WEST,"GOODRICK STREET, BEAUFORT WEST, , BEAUFORT WEST, 6970","Goodrick Street, BEAUFORT WEST, , 6970",0848034630,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000642,100000642,86,7
100000643,2022,WC,1,LAKESIDE EDUCATION ACADEMY,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO SOUTH,4,PRIVATE,UNKNOWN,,,N/A,NULL,NULL,"18,456815","-34,085994",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100064,,,MS L  STERRENBERG,CITY OF CAPE TOWN,LAKESIDE,CITY OF CAPE TOWN,"LAKESIDE CENTRE, MAIN SERVICE ROAD, Lakeside, CITY OF CAPE TOWN, 7945","Main Road, LAKESIDE, , 7945",0217888196,NULL,,NOT APPLICABLE,,,,No Fee,,,WC,Not Moved,100000643,100000643,69,11
100000644,2022,WC,1,PINELANDS MONTESSORI,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO CENTRAL,3,GOVERMENT,UNKNOWN,,,N/A,NULL,NULL,"18,489535","-33,940742",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100053,,,MS K  LOGHDEY,CITY OF CAPE TOWN,PINELANDS,CITY OF CAPE TOWN,"C8 OUDE MOLEN ECO VILLAGE, ALEXANDRA ROAD, PINELANDS, CITY OF CAPE TOWN, 7405","PO BOX 50755, WATERFRONT, CAPE TOWN, 8012",0214869035,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000644,100000644,22,2
100000645,2022,WC,1,GENERATION SCHOOL - MELKBOS,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO NORTH,10,PRIVATE COMPANY,UNKNOWN,,,N/A,NULL,NULL,"18,444812","-33,706258",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100023,,,MRS A  Le Roux,CITY OF CAPE TOWN,MELKBOSSTRAND,CITY OF CAPE TOWN,"CHARLES HOFFE AVENUE, VAN RIEBEECKSTRAND, MELKBOSSTRAND, CITY OF CAPE TOWN, 7441","42 CHARLES HOFFE AVENUE, VAN RIEBEECKSTRAND, , 8018",0212055922,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000645,100000645,25,2
100000646,2022,WC,1,2 OCEANS EDUCATION OPERATIONS COMPANY (RF) NPC,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO SOUTH,3,PRIVATE COMPANY,UNKNOWN,,,N/A,NULL,NULL,"18,489493","-34,059394",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100067,,,MR Y  SALIE,CITY OF CAPE TOWN,GRASSY PARK,CITY OF CAPE TOWN,"CNR OF 8TH AVENUE &, PRINCE GEORGE DRIVE, GRASSY PARK, CITY OF CAPE TOWN, 7945","Cnr of 8th Avenue &, Prince George Drive, , 7945",0216977020,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000646,100000646,363,23
100000647,2022,WC,1,OAKDALE MONTESSORI  SCHOOL,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO EAST,6,PRIVATE,UNKNOWN,,,N/A,NULL,NULL,"18,63681","-33,893922",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100003,,,MRS R  BURGER,CITY OF CAPE TOWN,BELLVILLE CBD,CITY OF CAPE TOWN,"MEATH STREET, OAKDALE, BELLVILLE, CITY OF CAPE TOWN, 7530","51-53 MEATH STREET, OAKDALE, , 7530",0219451651,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000647,100000647,30,6
100000648,2022,WC,1,JONGA STREET SECONDARY SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,8,GOVERMENT,STATE,,,061130,1003902,1003902,"22,5059393297","-34,0115453295",GARDEN ROUTE DISTRICT MUNICIPALITY,George Local Municipality,10404021,,,MR M  LOUW,GEORGE,THEMBALETHU,GEORGE,"JONGA STREET, ZONE 6, THEMBALETHU, GEORGE, 6530","P.O.BOX 3096, GEORGE INDUSTRIA, GEORGE, 6536",0440503686,N,,Q2,,,,No Fee,,,WC,Not Moved,100000648,100000648,1303,25
100000649,2022,WC,1,JUPITER STREET PRIMARY SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO SOUTH,6,GOVERMENT,STATE,,,061126,NULL,NULL,"18,353486","-34,155646",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100061,,,MR A  PRETORIUS,CITY OF CAPE TOWN,OCEAN VIEW,CITY OF CAPE TOWN,"JUPITER STREET, OCEAN VIEW, , CITY OF CAPE TOWN, 7975","Jupiter Street, OCEAN VIEW, , 7975",0210230940,N,,Q4,,,,No Fee,,,WC,Not Moved,100000649,100000649,525,21
100000650,2022,WC,1,MOLO MHLABA PRIMARY SCHOOL,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO EAST,3,GOVERMENT,UNKNOWN,,,N/A,NULL,NULL,"18,671393","-34,058935",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100098,,,MS V  Tembani,CITY OF CAPE TOWN,HARARE,CITY OF CAPE TOWN,"NCUMO ROAD, HARARE SQUARE, KHAYELITSHA, CITY OF CAPE TOWN, 7784","NCUMO ROAD, HARARE SQUARE, KHAYELITSHA, 7784",,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000650,100000650,77,5
100000651,2022,WC,1,CURRO ACADEMY SANDOWN,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO NORTH,9,PRIVATE COMPANY,UNKNOWN,,,N/A,NULL,NULL,"18,528122","-33,799464",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100104,,,MRS C  LE ROUX,CITY OF CAPE TOWN,RIVERGATE,CITY OF CAPE TOWN,"CNR SANDOWN & DISCOVERY ROAD, RIVERGATE, PARKLANDS NORTH, CITY OF CAPE TOWN, 7441","CNR SANDOWN & DISCOVERY ROAD, RIVERGATE, PARKLANDS NORTH, 7441",,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000651,100000651,390,23
100000652,2022,WC,1,FAIRDALE PRIMARY SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO NORTH,6,GOVERMENT,STATE,WCE,329150,061128,NULL,NULL,"18,6760747237","-33,9845302771",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100108,,UNKNOWN,MRS B.G  KUZE,99,FAIRDALE,CITY OF CAPE TOWN,"DEPUTY STREET, MFULENI, , CITY OF CAPE TOWN, 7100","1 DEPUTY STREET, MFULENI, , 7100",,N,ABDE,Q4,N,N/A,,Fee Charging,,0,WC,Not Moved,100000652,100000652,834,22
100000653,2022,WC,1,FAIRDALE HIGH SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,NOT APPLICABLE,METRO NORTH,6,GOVERMENT,STATE,WCE,929142,061131,NULL,NULL,"18,6723668971","-33,9791413082",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100108,,UNKNOWN,MR X.F  KEWANA,99,SILVERSANDS,CITY OF CAPE TOWN,"HOCKENHEIM DRIVE, SILVERSANDS, , CITY OF CAPE TOWN, 7100","59 HOCKENHEIM DRIVE, SILVERSANDS, , 7101",0210230299,N,ABDE,Q4,N,N/A,,Fee Charging,,0,WC,Not Moved,100000653,100000653,1165,32
100000654,2022,WC,1,SANDAALHOUT PRIMARY SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO NORTH,4,GOVERMENT,STATE,,,61123,NULL,NULL,"18,6384826098","-33,9774196173",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100106,,,MR OG  WILLIAMS,CITY OF CAPE TOWN,DELFT 7,CITY OF CAPE TOWN,"SANDALHOUT STREET, DELFT-SOUTH, DELFT, CITY OF CAPE TOWN, 7100","SANDALHOUT STREET, DELFT-SOUTH, DELFT, 7100",0210231550,N,,Q4,,,,No Fee,,,WC,Not Moved,100000654,100000654,808,22
100000656,2022,WC,1,HOUT BAY PRIMARY SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO CENTRAL,2,GOVERMENT,STATE,,,061125,NULL,NULL,"18,3614376707","-34,0309063302",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100074,,,MRS N  Matinise mayekiso,CITY OF CAPE TOWN,HOUT BAY,CITY OF CAPE TOWN,"PENZANCE ROAD, PENZANCE, HOUTBAY, CITY OF CAPE TOWN, 7806","PENZANCE ROAD, PENZANCE, , 7806",0212017368,N,,Q3,,,,No Fee,,,WC,Not Moved,100000656,100000656,617,17
100000657,2022,WC,1,DELFT HIGH SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,NOT APPLICABLE,METRO NORTH,4,GOVERMENT,STATE,WCE,99,061127,1002292,1002292,"18,6426866706","-33,9624703299",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100013,,UNKNOWN,MRS NP  NYWEBENI,99,DELFT 1 & 2,CITY OF CAPE TOWN,"THE HAGUE AVENUE, DELFT, , CITY OF CAPE TOWN, 7101","PO BOX 3090, DELFT, , 7101",,N,ABDE,Q3,N,N/A,,No Fee,,0,WC,Not Moved,100000657,100000657,933,26
100000659,2022,WC,1,CHRISTEN AKADEMIE,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,7,OTHER: SPECIFY,UNKNOWN,,,N/A,NULL,NULL,"22,037744","-33,229574",CENTRAL KAROO DISTRICT MUNICIPALITY,Prince Albert Local Municipality,10502002,,,MS B  LUTTIG,PRINCE ALBERT,PRINCE ALBERT,PRINCE ALBERT,"JAN LOUW STREET, SKOUGRONDE, , PRINCE ALBERT, 6930","PO BOX 3, PRINCE ALBERT, , 6930",,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000659,100000659,23,4
100000660,2022,WC,1,HOUT BAY MONTESSORI SCHOOL,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO CENTRAL,5,PRIVATE,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,373185","-34,019005",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100074,,UNKNOWN,MR M  TYRELL,99,HOUT BAY,CITY OF CAPE TOWN,"MAIN ROAD, HOUT BAY, , CITY OF CAPE TOWN, 7806","ERF 4459, MAIN ROAD, , 7806",0217903309,NULL,,NOT APPLICABLE,N,N/A,,No Fee,,0,WC,Not Moved,100000660,100000660,34,0
100000661,2022,WC,1,TABATHA PRIMARY SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,3,GOVERMENT,STATE,,,061129,NULL,NULL,"22,4758865833","-34,0040735128",GARDEN ROUTE DISTRICT MUNICIPALITY,George Local Municipality,10404012,,,MRS Y  DINGISWAYO,GEORGE,THEMBALETHU,GEORGE,"TABATHA STREET, ZONE 8, THEMBALETHU, GEORGE, 6530","TABATHA STREET, ZONE 8, , 6530",0448845025,N,,Q2,,,,No Fee,,,WC,Not Moved,100000661,100000661,460,12
100000662,2022,WC,1,BETTER BEGINNINGS COLLEGE,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,WEST COAST,1,PRIVATE,UNKNOWN,,,N/A,NULL,NULL,"18,723878","-33,455892",WEST COAST DISTRICT MUNICIPALITY,Swartland Local Municipality,10105010,,,MS E  WEYERS,MALMESBURY,MALMESBURY,MALMESBURY,"PG NELSON STREET, MALMESBURY, , MALMESBURY, 7299","PG NELSON STREET, MALMESBURY, , 7299",0662069307,NULL,,NOT APPLICABLE,,,,Fee Charging,,,WC,Not Moved,100000662,100000662,109,6
100000664,2022,WC,1,LITTLE GREENIES PREPARATORY,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO CENTRAL,8,PRIVATE,UNKNOWN,,,N/A,NULL,NULL,"18,53039","-33,976135",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100046,,,MRS N  ABDULLA,CITY OF CAPE TOWN,ATHLONE,CITY OF CAPE TOWN,"JERAM AVENUE, RYLANDS, ATHLONE, CITY OF CAPE TOWN, 7764","58 WELBY ROAD, GREENHAVEN, , 7764",0216370954,NULL,,NOT APPLICABLE,,,,No Fee,,,WC,Not Moved,100000664,100000664,27,4
100000665,2021,WC,1,KINGS AND QUEENS,Open,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,NOT APPLICABLE,METRO CENTRAL,9,PRIVATE,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,526849","-33,880527",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100004,,UNKNOWN,MS TA  FLOOR,99,SUMMER GREENS,CITY OF CAPE TOWN,"SUMMER GREENS DRIVE, SUMMER GREENS, , CITY OF CAPE TOWN, 7441","12, SUMMER GREENS DRIVE, , 7441",,NULL,,NOT APPLICABLE,N,N/A,,No Fee,,0,WC,Not Moved,100000665,100000665,,1
100000666,2022,WC,1,BOOST ACADEMY CAPE TOWN,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO CENTRAL,2,PRIVATE,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,418461","-33,929382",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100115,,UNKNOWN,MS s  Hoosain,99,GARDENS,CITY OF CAPE TOWN,"TUIN PLEIN, THE GRIMLEY, GARDENS, CITY OF CAPE TOWN, 8001","THE GRIMLEY, 14 TUIN PLEIN, , 8001",,NULL,,NOT APPLICABLE,N,N/A,,Fee Charging,,0,WC,Not Moved,100000666,100000666,8,4
100000667,2022,WC,1,MITCHELL'S PLAIN HIGH SCHOOL,Open,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,NOT APPLICABLE,METRO SOUTH,2,GOVERMENT,STATE,WCE,319880,61132,NULL,NULL,"18,6186547449","-34,0550112762",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100079,,UNKNOWN,MR F  SALIE,99,MITCHELLS PLAIN CBD,CITY OF CAPE TOWN,"MERRYDALE AVENUE, PORTLAND, MITCHELL'S PLAIN, CITY OF CAPE TOWN, 7785","MERRYDALE AVENUE, PORTLAND, , 7785",0678281365,N,ABDE,Q5,N,N/A,,No Fee,,0,WC,Not Moved,100000667,100000667,572,26
100000669,2022,WC,1,GENERATION SCHOOLS - IMHOFF,Open,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,NOT APPLICABLE,METRO SOUTH,5,PRIVATE,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,345907","-34,141758",CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,City of Cape Town Metropolitan Municipality,19100061,,UNKNOWN,MS T  VENTER,99,KOMMETJIE,CITY OF CAPE TOWN,"KOMMETJIE ROAD, KOMMETJIE, , CITY OF CAPE TOWN, 7975","62, KOMMETJIE ROAD, , 7975",0212055922,NULL,,NOT APPLICABLE,N,N/A,,Fee Charging,,0,WC,Not Moved,100000669,100000669,394,46
