NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
600100534,2022,NW,6,Iketleetso Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,BOKAMOSO,Govt,Govt,BOPHUTATSWANA(BOP),89133,89133,9152032,IKETLETSO SECONDARY SCHOOL,"27,508154","-25,441686",BOJANALA DISTRICT MUNICIPALITY,RUSTENBURG  LOCAL MUNICIPALITY,63703028,,,KGOMO Johannes Kegakilwe,LETHABONG,HARTEBEESFONTEIN,RUSTENBURG,"1866 MFULWANE STREET, LETHABONG, LETHABONG, 3747","P.O.BOX 7760,RUSTENBURG,0300",0128820804,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600100534,600100534,1570,52
600100536,2022,NW,6,IKGOMOTSENG PUBLIC PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,MAMUSA,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),82550,82550,NOT APPLICABLE,NOT APPLICABLE,"25,291474","-27,203158",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,MAMUSA LOCAL MUNICIPALITY  ,63903004,,,BOMVANA Mxolisi Mfundo,SCHWEIZER-RENEKE,MAMUSA,SCHEIZER RENEKE,"3563 MARUPAPIRI  STREET, IPELEGENG LOCATION, SCHWEIZER-RENEKE, 5747","P.O.BOX 75,SCHWEIZERRENEKE,2780",0539631647,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600100536,600100536,1475,38
600100538,2022,NW,6,IKHUTSENG INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,COMPREHENSIVE,DR KENNETH KAUNDA,RETLAKGONA,Farm,Farm,DEPARTMENT OF EDUCATION AND TRAINING(DET),84518,84518,NOT APPLICABLE,NOT APPLICABLE,"26,979129","-26,485056",DR KENNETH KAUNDA DISTRICT MUNICIPALITY,JB MARKS LOCAL MUNICIPALITY,64001005,,,ZIZI Palesa Winny,VENTERSDORP,.,VENTERSDORP,"106 WITPOORT FARM, , VENTERSDORP, 1747","P.O.BOX 106,VENTERSDORP,2710",0723442409,YES,NOT APPLICABLE,Q1,NO,.,,.,,.,NONE,Not Moved,600100538,600100538,469,16
600100539,2022,NW,6,IKHUTSENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,REIVILO,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),960912,960912,NOT APPLICABLE,NOT APPLICABLE,"24,465599","-27,635164",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,GREATER TAUNG LOCAL MUNICIPALITY,63904001,,,GAOPALANGWE Samuel Mosimaneotsile,Taung,.,TAUNG,"Vaaltyn village, , Taung, 2747","P.O.BOX 3020,TAUNGSTATION,8580",0624210903,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600100539,600100539,187,7
600100541,2022,NW,6,IKOPANYENG SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MADIBOGO,Govt,Govt,NEW EDUCATION DEPARTMENT,960009,960009,9304057,IKOPANYENG SECONDARY SCHOOL,"25,130308","-26,305621",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801008,,,PHEFO Girly Kgomotso,DELAREYVILLE,mafikeng,SETLAGOLE,"SETLAGOLE VILLAGE, mafikeng, DELAREYVILLE, 2747","P.O.BOX 867,SETLAGOLE,2773",0180116689,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600100541,600100541,1309,41
600100544,2022,NW,6,Inkonjane Middle School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,MORULA,Govt,Govt,BOPHUTATSWANA(BOP),86123,86123,NOT APPLICABLE,NOT APPLICABLE,"27,991308","-25,488619",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702024,,,RAMMUSHI Josiah,KLIPGAT,IKAGENG SECTION,MORULA,"STAND NUMBER 572A, IKAGENG SECTION, KLIPGAT, 1747","P.O.BOX 875,MORULA,0196",,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600100544,600100544,494,13
600100546,2022,NW,6,INYATELO PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR KENNETH KAUNDA,JC MOTAUNG,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),82106,82106,NOT APPLICABLE,NOT APPLICABLE,"26,637834","-26,957005",DR KENNETH KAUNDA DISTRICT MUNICIPALITY,MATLOSANA LOCAL MUNICIPALITY,64003027,,,TIWANI Stormburg Vuyile,KANANA,KANANA,ORKNEY,"4373 KHANYISA STREET, KANANA, KANANA, 10747","P.O.BOX 4373,ORKNEY,2620",0180011838,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600100546,600100546,1133,36
600100547,2022,NW,6,IPAAKANYENG PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MAHUNWANA,Govt,Govt,NEW EDUCATION DEPARTMENT,9600022,9600022,NOT APPLICABLE,NOT APPLICABLE,"25,396677","-26,397883",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,TSWAING LOCAL MUNICIPALITY,63802003,,,SKAAL Maruping Koos,Delareyville,MOFUFUTSO,DELAREYVILLE,"10076, Mofufutso 1, Delareyville, 1747","P.O.BOX 73,ATAMELANG,2732",0658792050,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100547,600100547,146,6
600100548,2022,NW,6,IPELAFATSENG MIDDLE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,BA GA MOTHIBI,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),960982,960982,NOT APPLICABLE,NOT APPLICABLE,"24,723038","-27,617941",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,GREATER TAUNG LOCAL MUNICIPALITY,63904008,,,MOTHIBI Nteke Catherine,TAUNG,TAUNG,TAUNG,"1156 MOKASA 1, TAUNG, TAUNG, 1747","P.O.BOX 630,TAUNGSTATION,8580",0726088872,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100548,600100548,69,4
600100549,2022,NW,6,IPELEGENG SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,MAMUSA,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),82438,82438,9335038,IPELEGENG HIGH SCHOOL,"25,29735","-27,19906",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,MAMUSA LOCAL MUNICIPALITY  ,63903002,,,MOFOKENG Mothetho James,SCHWEIZER-RENEKE,IPELEGENG,SCHEIZER RENEKE,"705 SERAME-RIEKERT, IPELEGENG LOCATION, SCHWEIZER-RENEKE, 3747","P.O.BOX 249,SCHWEIZERRENEKE,2780",0539637255,YES,YES,Q3,NO,.,,.,,.,NONE,Not Moved,600100549,600100549,1662,55
600100550,2022,NW,6,IPELEGENG BATLHARO PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,KRAAIMA,Govt,Govt,NEW EDUCATION DEPARTMENT,960216,960216,NOT APPLICABLE,NOT APPLICABLE,"25,296005","-25,80381",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801003,,,PASMAN Matshidiso Gloria,MAFIKENG,MAFIKENG,DISANENG,"DISANENG VILLAGE, MAFIKENG, MAFIKENG, 1747","P.O.BOX 12507,DISANENG,2746",0183620011,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100550,600100550,489,15
600100551,2022,NW,6,IPELENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MMABATHO,Govt,Govt,NEW EDUCATION DEPARTMENT,960217,960217,NOT APPLICABLE,NOT APPLICABLE,"25,616889","-25,841283",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803020,,,TAU Mamonnatau Dorothy,Mmabatho,MONTSHIWASTAD,MMABATHO,"Molebatsi Street, Montshioa Location, Mmabatho, 5747","P.O.BOX 3033,MMABATHO,2735",0183922615,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600100551,600100551,824,23
600100552,2022,NW,6,IPOKENG MIDDLE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,KOPANO-MAHIKENG,Farm,Farm,NEW EDUCATION DEPARTMENT,961649,961649,NOT APPLICABLE,NOT APPLICABLE,"25,654985","-26,206494",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803025,,,RAKHUDU Joel Pelaelo,GELUKSPAN,BAPONG VILLAGE,RADITHUSTAD,"BAPONG VILLAGE, MAHIKENG, GELUKSPAN, 2747","P.O.BOX 19,RADITHUSO,2738",0180110006,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100552,600100552,619,19
600100554,2022,NW,6,Isaac Mokoena Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,KWENA,Govt,Govt,BOPHUTATSWANA(BOP),3960441,960441,NOT APPLICABLE,NOT APPLICABLE,"27,884955","-25,604147",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702020,,,KOMPHELA Dorothy,BRITS,MOTHOTLUNG,BRITS,"1207 MOTHOTLUNG, MOTHOTLUNG, BRITS, 2747","P.O.BOX 104,MOTHOTLUNG,0268",0796068612,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600100554,600100554,781,22
600100562,2022,NW,6,ITEKENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,CENTRAL,Govt,Govt,NEW EDUCATION DEPARTMENT,960325,960325,NOT APPLICABLE,NOT APPLICABLE,"25,45607","-25,719529",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803006,,,OSEILE Tuelo Andrew,MAFIKENG,TLAPENG,MAFIKENG,"TLAPENG, MAFIKENG, MAFIKENG, 1747","P.O.BOX 3826,MMABATHO,2735",0798773099,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100562,600100562,149,6
600100563,2022,NW,6,ITIRELE PUBLIC PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR KENNETH KAUNDA,REFENTSE,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),82107,82107,NOT APPLICABLE,NOT APPLICABLE,"26,604208","-26,890518",DR KENNETH KAUNDA DISTRICT MUNICIPALITY,MATLOSANA LOCAL MUNICIPALITY,64003020,,,SEGONE Muriel,JOUBERTON,EXTENSION,JOUBERTON,"H/V  BENJAMIN SYLVIA  & MATLOSANA DRIVE, JOUBERTON, JOUBERTON, 5747","P.O.BOX 8094,JOURBETON,2574",0184653414,YES,NOT APPLICABLE,Q3,NO,.,,.,,.,NONE,Not Moved,600100563,600100563,861,26
600100566,2022,NW,6,ITHUSENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR KENNETH KAUNDA,REFENTSE,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),82108,82108,NOT APPLICABLE,NOT APPLICABLE,"26,58962","-26,89058",DR KENNETH KAUNDA DISTRICT MUNICIPALITY,MATLOSANA LOCAL MUNICIPALITY,64003018,,,SHUPING Ramasedi Jakson,KLERKSDORP,JOUBERTON,JOUBERTON,"18379 ext 19, JOUBERTON, KLERKSDORP, 2747","PRIVATE BAG X12,JOURBETON,2574",0746692269,YES,NOT APPLICABLE,Q2,NO,.,,.,,.,NONE,Not Moved,600100566,600100566,1248,35
600100567,2022,NW,6,Ithuteng High school,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,MAKAPANSTAD CENTRAL,Govt,Govt,BOPHUTATSWANA(BOP),961212,961213,9121059,ITHUTENG COMMERCIAL HIGH SCHOOL,"28,059992","-25,341218",BOJANALA DISTRICT MUNICIPALITY,MORETELE LOCAL MUNICIPALITY,63701010,,,BASETSE Constance Mamiki,Moeka,MOEKA,MABOPANE,"1322  zone 1, Moeka, Moeka, 8747","PRIVATE BAG X804,MORULA,0196",0127055028,YES,YES,Q3,NO,.,,.,,.,NONE,Not Moved,600100567,600100567,1130,33
600100570,2022,NW,6,ITLAMENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,MOKGARENG,Trust Land,Trust Land,DEPARTMENT OF EDUCATION AND TRAINING(DET),962401,961036,NOT APPLICABLE,NOT APPLICABLE,"24,692593","-27,443662",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,GREATER TAUNG LOCAL MUNICIPALITY,63904003,,,GASEALAHWE Grace,MASE,MASE,PUDUMONG,"MASE VILLAGE, MASE VILLAGE, MASE, 2747","P.O.BOX 242,PUDIMOE,8581",0823468011,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100570,600100570,140,5
600100576,2022,NW,6,ITSHOLETSENG MIDDLE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,MOROKWENG 2,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),961574,961574,NOT APPLICABLE,ITSHOLETSENG SECONDARY SCHOOL,"23,764651","-26,811361",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,KAGISANO-MOLOPO LOCAL MUNICIPALITY,63901008,,,GWAI Modisakgotla Alfred,GANYESA,GANYESA,KAGISANO,"ECKRON VILLAGE, , GANYESA, 1747","P.O.BOX 118,GANYESA,8613",0722237201,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600100576,600100576,164,9
600100578,2022,NW,6,ITSHUPENG SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,MAMUSA,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),83499,83499,9335039,ITSHUPENG SECONDARY SCHOOL,"25,294449","-27,201337",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,MAMUSA LOCAL MUNICIPALITY  ,63903005,,,MOROKE David,SCHWEIZER-RENEKE,IPELEGENG,SCHEIZER RENEKE,"3229 SERAME-RIEKERT STREET, IPELEGENG TOWNSHIP, SCHWEIZER-RENEKE, 6747","P.O.BOX 459,IPELEGENG,2780",0814553683,YES,YES,Q3,NO,.,,.,,.,NONE,Not Moved,600100578,600100578,1683,59
600100581,2022,NW,6,Itumeleng Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,TOLOANE,Govt,Govt,BOPHUTATSWANA(BOP),86104,86104,NOT APPLICABLE,NOT APPLICABLE,"27,833553","-25,480421",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702011,,,KHUTOANE Doreen  Thamarise,LETLHABILE,LETHLABILE-A,BRITS,"1780 ZONE 16, , LETLHABILE, 4747","P.O.BOX 116,LETLHABILE,0264",0727430030,YES,.,Q3,NO,.,,.,,.,NONE,Not Moved,600100581,600100581,871,26
600100582,2022,NW,6,Itumeleng Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,KOPANO-MOSES KOTANE,Govt,Govt,BOPHUTATSWANA(BOP),960777,960777,9132036,ITUMELENG SECONDARY SCHOOL,"27,061836","-25,362674",BOJANALA DISTRICT MUNICIPALITY,MOSES KOTANE LOCAL MUNICIPALITY,63705030,,,SKWATSHA Mzwamazizi Christopher,Rustenburg,LEDIG,PHOKENG,"1876  Letlhabile Section, Ledig, Rustenburg, 2747","PRIVATE BAG X91021,PHOKENG,0335",0837797765,YES,YES,Q3,NO,.,,.,,.,NONE,Not Moved,600100582,600100582,1242,36
600100586,2022,NW,6,J.M. LEKGETHA COMMERCIAL HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,DITSOBOTLA,Govt,Govt,NEW EDUCATION DEPARTMENT,922451,922451,9414063,J M LEKGETHA COMMERCIAL HIGH,"26,137497","-26,183188",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,DITSOBOTLA LOCAL MUNICIPALITY ,63804002,,,SOPHE Keitshekile Bella,LICHTENBURG,BOIKUTSO,LICHTENBURG,"1588 PRETORIOUS STREET, BOIKHUTSO, LICHTENBURG, 1747","P.O.BOX 879,LICHTENBURG,2740",0186348343,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600100586,600100586,1043,36
600100587,2022,NW,6,J.S. MASISI PRIMARY,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,GANAPAN,Govt,Govt,NEW EDUCATION DEPARTMENT,960049,960049,NOT APPLICABLE,NOT APPLICABLE,"25,368569","-26,508279",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,TSWAING LOCAL MUNICIPALITY,63802007,,,KOLA Mosebelele    Jan,ATAMELANG,MANAMOLELE,ATAMELANG,"1094, ATAMELANG, ATAMELANG, 1747","P.O.BOX 22,ATAMELANG,2732",0183342003,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100587,600100587,324,9
600100588,2022,NW,6,J.D Mosiah Primary School,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,BOJANALA,BOINELO,Govt,Govt,BOPHUTATSWANA(BOP),760723,760723,NOT APPLICABLE,NOT APPLICABLE,"27,207413","-25,635041",BOJANALA DISTRICT MUNICIPALITY,RUSTENBURG  LOCAL MUNICIPALITY,63703009,,,MURUNWA Malebotsa,RUSTENBURG,TLHABANE,TLHABANE,"2800 JUMA STREET, TLHABANE, RUSTENBURG, 2747","P.O.BOX 34,TLHABANE,0309",0145654294,YES,NOT APPLICABLE,Q3,NO,.,,.,,.,NONE,Not Moved,600100588,600100588,513,18
600100589,2022,NW,6,J.M. MOSIANE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,TSHWARANANG,Govt,Govt,NEW EDUCATION DEPARTMENT,960290,960290,NOT APPLICABLE,NOT APPLICABLE,"25,666127","-25,903918",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803021,,,MOKOMELA Dikeledi Judith,Mafikeng,MAJEMANTSHO,MAFIKENG,"Majemantsho village, MAFIKENG, Mafikeng, 3747","P.O.BOX 7115,MMABATHO,2735",0183833461,YES,.,Q1,NO,.,,.,,.,NONE,Not Moved,600100589,600100589,1254,32
600100593,2022,NW,6,JANGJO HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MOTSWEDI,Govt,Govt,NEW EDUCATION DEPARTMENT,960636,960636,9444065,JANGJO SECONDARY SCHOOL,"25,828124","-25,357713",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RAMOTSHERE MOILOA LOCAL MUNICIPALITY  ,63805006,,,TIRO Tuelo William,ZEERUST,GOPANE VILLAGE,GOPANE,"BOSEJA SECTION, GOPANE VILLAGE, ZEERUST, 2747","P.O.BOX 4153,GOPANE,2882",0785433968,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600100593,600100593,516,17
600100594,2022,NW,6,JATHOLIMA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,DELAREYVILLE,Farm,Farm,NEW EDUCATION DEPARTMENT,83313,83313,NOT APPLICABLE,NOT APPLICABLE,"25,952349","-26,65086",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,TSWAING LOCAL MUNICIPALITY,63802011,,,MOHUTSIWA Silas,OTTOSDAL,KLEINHARTS,OTTOSDAL,"GOEDGEDACHT, KLEINHARTS, OTTOSDAL, 1747","P.O.BOX 354,OTTOSDAL,2610",0185711482,YES,NOT APPLICABLE,Q1,NO,.,,.,,.,NONE,Not Moved,600100594,600100594,237,8
600100596,2022,NW,6,JERRY MAHURA SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,PUDUMONG,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),960977,960977,9333054,Jerry Mahura Secondary School,"24,690402","-27,316648",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,GREATER TAUNG LOCAL MUNICIPALITY,63904002,,,SHEMICA Olebogeng Carmolius,TAUNG,NTSWAHATSHE,DRYHARTS,"MORETELE/NTSWANAHATSHE, DRYHARTS, TAUNG, 3747","P.O.BOX 6724,DRYHARTS,8588",0817651939,YES,YES,Q2,NO,.,,.,,.,NONE,Not Moved,600100596,600100596,1055,32
600100598,2022,NW,6,Jethro Pelle High School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,TOLOANE,Govt,Govt,BOPHUTATSWANA(BOP),960468,960468,9101061,JETHRO PELLE HIGH SCHOOL,"27,8415","-25,4925",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702012,,,MATSHEGO Joseph Nkashe,BRITS,LETHLABILE-A,BRITS,"661 B LENATOANENG SECTION, RABOKALA, BRITS, 4747","P.O.BOX 1181,LETLHABILE,0264",0122620226,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600100598,600100598,778,23
600100599,2022,NW,6,JM Ntsime Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,MOGALE,Govt,Govt,BOPHUTATSWANA(BOP),961896,961896,9132038,J M NTSIME SCHOOL,"27,245362","-25,25835",BOJANALA DISTRICT MUNICIPALITY,MOSES KOTANE LOCAL MUNICIPALITY,63705015,,,TSOMAKAE Abel Innocent,Mogwase,MONNAKATO-A,MOGWASE,"Stand No 1346, Pidipidi drive, Mogwase, 2747","P.O.BOX 1031,MOGWASE,0314",0793454939,YES,YES,Q4,NO,.,,.,,.,NONE,Not Moved,600100599,600100599,1183,41
600100600,2022,NW,6,Johane Mokolobetsi Secondary School,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,BOJANALA,DITLOU,Trust Land,Church,BOPHUTATSWANA(BOP),3960458,960458,9111062,Johane Mokolobetsi Secondary School,"27,656161","-25,717358",BOJANALA DISTRICT MUNICIPALITY,MADIBENG LOCAL MUNICIPALITY,63702025,,,NKADIMENG Raymond  Motela,BRITS,BAPONG,BRITS,"50005 JQ LEGALAOPENG SECTION, BAPONG, BRITS, 1747","P.O.BOX 2741,BRITS,0250",0128820960,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600100600,600100600,980,35
600100601,2022,NW,6,JOHN FRYLINCK HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,NALEDI,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),81353,81353,NOT APPLICABLE,JOHN FRYLINCK SCHOOL,"24,736617","-26,972656",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,NALEDI LOCAL MUNICIPALITY  ,63902006,,,MOKEBE Jeremia,HUHUDI,HUHUDI,VRYBURG,"2656 MOGOPELA STREET, HUHUDI, HUHUDI, 1747","P.O.BOX 60,VRYBURG,8600",0530501707,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600100601,600100601,781,26
600100604,2022,NW,6,JOSEPH SAKU SECONDARY,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,DR RUTH S MOMPATI,BA GA MOTHIBI,Trust Land,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),960985,960985,9313055,JOSEPH SAKU MIDDLE SCHOOL,"24,808394","-27,659952",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,GREATER TAUNG LOCAL MUNICIPALITY,63904018,,,WESI Motlafela Julian,MAGOGONG,MAGOGONG,MAGOGONG,"1247 MAGOGONG, MAGOGONG, 1274, 2747","P.O.BOX 168,MAGOGONG,8575",0834750622,YES,YES,Q1,NO,.,,.,,.,NONE,Not Moved,600100604,600100604,1102,32
600100609,2022,NW,6,KABELO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,NGAKA MODIRI MOLEMA,MADIBOGO,Trust Land,Govt,NEW EDUCATION DEPARTMENT,960010,960010,NOT APPLICABLE,NOT APPLICABLE,"25,187869","-26,408726",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,RATLOU LOCAL MUNICIPALITY,63801012,,,MOHULATSI Moses  Mosimanegape,DELAREYVILLE,MADIBOGO,MADIBOGO,"01 MOROLONG SECTION, MADIBOGO, DELAREYVILLE, 2747","P.O.BOX 1496,MADIBOGO,2772",,YES,.,Q2,NO,.,,.,,.,NONE,Not Moved,600100609,600100609,613,18
