NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
800005868,2022,MP,8,HOËRSKOOL LYDENBURG,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,BOHLABELA,MASHISHING,Government,,,501515,501515,6604022,MPUMALANGA,"30,458","-25,09067",EHLANZENI DISTRICT MUNICIPALITY,THABA CHWEU LOCAL MUNICIPALITY,1,,,MR MI CRONJE,MASHISHING,MASHISHING,MASHISHING,"KERKSTRAAT               , LYDENBURG                , MPUMALANGA               , 1120",POSBUS 28 LYDENBURG                      MPUMALANGA                     1120,0132352111,YES,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005868,800005868,1012,46
800005876,2022,MP,8,HOËRSKOOL MIDDELBURG,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,NKANGALA,STEVE TSHWETE 1,Government,,,302123,302123,6610029,HOERSKOOL MIDDELBURG,"29,45617","-25,76867",NKANGALA DISTRICT MUNICIPALITY,STEVE TSHWETE LOCAL MUNICIPALITY,14,,,MR JH STRONKHORST,MIDDELBURG,,MIDDELBURG,"1 OR TAMBO STREET, , MIDDELBURG, 1050",PRIVATE BAG X Privaatsak Middelburg Middelburg 1050,0132827393,.,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005876,800005876,1132,65
800005884,2022,MP,8,HOËRSKOOL NELSPRUIT,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,EHLANZENI,MBOMBELA,Government,,,400645,400645,6608026,HOERSKOOL NELSPRUIT,"30,98533","-25,46917",EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,17,,,MR LH SWANEPOEL,VERLENGING,MBOMBELA,MBOMBELA,"VERLENGING CAMERONSTRAAT, NELSPRUIT, NELSPRUIT, 1200",PO BOX POSBUS 127 NELSPRUIT NELSPRUIT 1200,0137552082,YES,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005884,800005884,1451,77
800005892,2022,MP,8,HOËRSKOOL OOSTERLAND,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,HIGHVELD RIDGE WEST,Government,,,201124,201124,6609022,HOERSKOOL OOSTERLAND,"29,0695","-26,52533",GERT SIBANDE DISTRICT MUNICIPALITY,GOVAN MBEKI LOCAL MUNICIPALITY,5,,,MR LJD VAN DER MERWE,SECUNDA,SECUNDA,SECUNDA,"DRAKENSBERG STREET, , SECUNDA, 2302",PRIVATE BAG X X1009  SECUNDA 2302,0176311091,YES,.,Q4,,,1992-07-14,.,,,NONE,NOT MOVED,800005892,800005892,891,56
800005900,2022,MP,8,HOËRSKOOL PATRIOT,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,NKANGALA,eMALAHLENI 2,Government,,,300328,300328,6610030,HOERSKOOL PATRIOT,"29,24343","-25,89918",NKANGALA DISTRICT MUNICIPALITY,EMALAHLENI LOCAL MUNICIPALITY,22,,,MR JA MARAIS,DEL JUDOR,WITBANK,WITBANK,"100 Birkholtzlaan, Del Judor, Witbank, 1034",PO BOX Posbus 131 DEL JUDOUR WITBANK 1038,0136975068,.,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005900,800005900,977,51
800005918,2022,MP,8,HOËRSKOOL PIET RETIEF,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,MKHONDO WEST,Government,,,200533,200533,6602021,HOERSKOOL PIET RETIEF,"30,80783","-26,99233",GERT SIBANDE DISTRICT MUNICIPALITY,MKHONDO LOCAL MUNICIPALITY,7,,,MR SE BOUWER,PIET RETIEF,PIET RETIEF,PIET RETIEF,"MAC STREET 1, , PIET RETIEF, 2380",PRIVATE BAG X X7  PIET RETIEF 2380,0178260534,.,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005918,800005918,766,50
800005926,2022,MP,8,HOËRSKOOL REYNOPARK,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,NKANGALA,eMALAHLENI 3,Government,,,300430,300430,6610031,HOERSKOOL REYNOPARK,"29,25431","-25,91705",NKANGALA DISTRICT MUNICIPALITY,EMALAHLENI LOCAL MUNICIPALITY,18,,,MR JG RAS,REYNORIF,WITBANK,WITBANK,"19 DIXON ROAD, REYNO RIDGE, EMALAHLENI, 1035",PO BOX X7 LERAATSFONTEIN WITBANK 1038,0879439060,.,.,Q4,,,1992-07-14,.,,,NONE,NOT MOVED,800005926,800005926,744,42
800005934,2022,MP,8,HOËRSKOOL ROB FERREIRA,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,EHLANZENI,WHITE RIVER,Government,,,400425,400425,6604023,MPUMALANGA HOERSKOOL 8 FERREIRA,"31,01145","-25,3254",EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,30,,,MR JJ VAN RENSBURG,WHITE RIVER,WHITE RIVER,WHITE RIVER,"1 Danie Joubert Street, Parkville, White River , 1240",PRIVATE BAG X 814 Parkville White River 1240,0137512281,.,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005934,800005934,920,50
800005942,2022,MP,8,HOËRSKOOL SECUNDA,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,HIGHVELD RIDGE WEST,Government,,,201125,201125,6609023,HOERSKOOL SECUNDA,"29,19462","-26,51424",GERT SIBANDE DISTRICT MUNICIPALITY,GOVAN MBEKI LOCAL MUNICIPALITY,30,,,MR GM BOUWER,ROUSSEAU STREET,SECUNDA,SECUNDA,"CNR COEN BRITS EN OLIVER TAMBO, , SECUNDA, 2302",PRIVATE BAG X X1019 SECUNDA SECUNDA 2302,0176347707,YES,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005942,800005942,1059,63
800005959,2022,MP,8,HOËRSKOOL STANDERTON,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,LEKWA WEST,Government,,,200830,200830,6609024,Hoerskool Standerton,"29,24996","-26,94142",GERT SIBANDE DISTRICT MUNICIPALITY,LEKWA LOCAL MUNICIPALITY,10,,,MR HS PRETORIUS,STANDERTON,STANDERTON,STANDERTON,"H/V Berg en Von Backströmstraat, Standerton, Standerton, 2430",Privaatsak x 5051 STANDERTON  2430,0177122333,YES,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005959,800005959,771,46
800005975,2022,MP,8,HOËRSKOOL SYBRAND VAN NIEKERK,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,BOHLABELA,SABIE,Government,,,501614,501614,6604024,SYBRAND VAN NIEKERK HIGH SCHOOL,"30,77383","-25,089",EHLANZENI DISTRICT MUNICIPALITY,THABA CHWEU LOCAL MUNICIPALITY,7,,,,SABIE,SABIE,SABIE,"- HOOFSTRAAT, SABIE, SABIE, 1260",PRIVATE BAG X P/SAK X500 - SABIE 1260,0137642148,.,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005975,800005975,723,37
800005991,2022,MP,8,HOËRSKOOL VOLKSRUST,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,VOLKSRUST,Government,,,200639,200639,6602022,VOLKRUST HIGH,"29,87183","-27,359",GERT SIBANDE DISTRICT MUNICIPALITY,PIXLEY KA ISAKA SEME LOCAL MUNICIPALITY,10,,,MR J LOOTS,VOLKSRUST,VOLKSRUST,VOLKSRUST,"Cnr Dan Pienaar & Joubert Street, , Volksrust, 2470",PO BOX 124  Volksrust 2470,0177355169,YES,.,Q5,,,1992-07-14,.,,,NONE,NOT MOVED,800005991,800005991,625,42
800006064,2022,MP,8,IFALETHU PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,FULL SERVICE,EHLANZENI,WHITE HAZY 1,Trust land,,,400305,400305,,,"31,18667","-25,05167",EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,1,,,MS AT MAZIBUKO,HAZYVIEW,HAZYVIEW,HAZYVIEW,"Stand no 1786, Nyongane Trust, Hazyview, 1242",PO BOX 253 Nyongane Trust HAZYVIEW 1242,0137370902,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006064,800006064,1256,37
800006080,2022,MP,8,IGUGULABASHA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,LEKWA WEST,Government,,,200808,200808,,,"29,22333","-26,96367",GERT SIBANDE DISTRICT MUNICIPALITY,LEKWA LOCAL MUNICIPALITY,7,,,MR TT NDHLOVU,SAKHILE,SAKHILE,STANDERTON,"3784 MARAIS STREET , SAKHILE, STANDERTON, 2431",PO BOX 572 STANDERTON STANDERTON 2430,0177147639,YES,.,Q2,,,1991-02-01,.,,,NONE,NOT MOVED,800006080,800006080,1004,30
800006098,2022,MP,8,HLOBANE SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,NOT APPLICABLE,GERT SIBANDE,MPULUZI,Farm,,,201432,201432,,,"30,78073","-26,34038",GERT SIBANDE DISTRICT MUNICIPALITY,ALBERT LUTHULI LOCAL MUNICIPALITY,3,,,MR D MNGUNI,MPULUZI,MPULUZI,MPULUZI,"E 133 Ndonga Trust, Mayflower, Mpuluzi , 2335",PO BOX 207 MAYFLOWER WARD 4 MPULUZI 2335,0769861579,YES,.,Q1,,,1997-01-01,.,,,NONE,NOT MOVED,800006098,800006098,243,9
800006106,2022,MP,8,IKAGELENG PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,NKANGALA,MARAPYANE,Government,,,301117,301117,,,"28,79167","-25,02333",NKANGALA DISTRICT MUNICIPALITY,DR JS MOROKA LOCAL MUNICIPALITY,23,,,MR SL MOAGI,NAINE SECTION,SKILPADFONTEIN,SKILPADFONTEIN,"2896 NAINE SECTION, SKIPADFONTEIN, SKILPADFONTEIN, 431",PO BOX 121 SKILPADFINTEIN SKILPADFONTEIN 0431,0716592633,YES,.,Q2,,,1996-01-01,.,,,NONE,NOT MOVED,800006106,800006106,362,12
800006130,2022,MP,8,ILANGA SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,NKANGALA,eMALAHLENI 3,Other,,,300431,300431,6610032,ILANGA,"29,32717","-25,95533",NKANGALA DISTRICT MUNICIPALITY,EMALAHLENI LOCAL MUNICIPALITY,19,,,MR K NAIDOO,IKAGENG,WITBANK,WITBANK,"UTHINGO PARK RESIDENTIAL COMPLEX , KIEPERSOL STR, TASBET PARK EXT 6, WITBANK, 1038",PO BOX 14116 LERAATSFONTEIN WITBANK 1038,0745042886,YES,.,Q4,,,1991-12-03,.,,,NONE,NOT MOVED,800006130,800006130,744,22
800006155,2022,MP,8,IMBEKEZELO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,BETHAL,Government,,,201309,201309,,,"29,4525","-26,4785",GERT SIBANDE DISTRICT MUNICIPALITY,GOVAN MBEKI LOCAL MUNICIPALITY,27,,,,MZINONI TOWNSHIP,BETHAL,BETHAL,"344 17TH STREET, BETHAL, EMZINONI, 2310",PO BOX 339  BETHAL 2310,0176473272,YES,.,Q4,,,1991-02-01,.,,,NONE,NOT MOVED,800006155,800006155,782,23
800006189,2022,MP,8,IMEMEZA SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,NKANGALA,EMAKHAZENI,Government,,,302429,302429,6610128,IMEMEZA SECONDARY,"30,34415","-25,63927",NKANGALA DISTRICT MUNICIPALITY,EMAKHAZENI LOCAL MUNICIPALITY,7,,,MR SE TWALA,EMGWENYA LOCATION,WATERVAL BOVEN,WATERVAL BOVEN,"STAND NO: 667,MNISI STREET, EMGWENYA LOCATION, WATERVAL BOVEN, 1195",PO BOX 560 WATERVAL BOVEN WATERVAL BOVEN 1195,0132570166,YES,.,Q4,,,1992-07-14,.,,,NONE,NOT MOVED,800006189,800006189,436,15
800006197,2022,MP,8,IMISEBEYELANGA SECONDARY SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,NOT APPLICABLE,GERT SIBANDE,LEKWA EAST,Government,farm DOE contract,,200948,200948,6609030,IMISEBEYELANGA,"29,17444","-27,08894",GERT SIBANDE DISTRICT MUNICIPALITY,LEKWA LOCAL MUNICIPALITY,13,,,MS FE DLAMINI,STANDERTON,STANDERTON,STANDERTON,"DEKUILEN FARM, STANDERTON, STANDERTON, 2430",PO BOX 1391 STANDERTON STANDERTON 2430,,YES,.,Q1,,,1992-01-01,.,,,NONE,NOT MOVED,800006197,800006197,165,8
800006213,2022,MP,8,IMPILO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,NKANGALA,eMALAHLENI 3,Farm,,,300409,300409,,,"29,32745","-26,18028",NKANGALA DISTRICT MUNICIPALITY,EMALAHLENI LOCAL MUNICIPALITY,25,,,,VANDYKSDRIFT,VANDYKSDRIFT,KRIEL,"WELSTAND FARM VANDYKSDRIFT, , KRIEL, 2271",PO BOX 3507 KRIEL KRIEL 2271,0832423503,YES,.,Q2,,,1991-02-01,.,,,NONE,NOT MOVED,800006213,800006213,128,7
800006239,2022,MP,8,IMPUMELELO PRIMARY SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,NOT APPLICABLE,EHLANZENI,WHITE RIVER,Trust land,,,400407,400407,6604126,,"31,23605","-25,27578",EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,34,,,MS SL GWEBANE,KABOKWENI,WHITE RIVER,KABOKWENI,"MDLANKOMO TRUST, , Kabokweni, 1245",PO BOX 777 KABOKWENI KABOKWENI 1245,,YES,.,Q3,,,1996-01-01,.,,,NONE,NOT MOVED,800006239,800006239,178,9
800006262,2022,MP,8,KHUZULWANDE SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,BADPLAAS,Government,,,201731,201731,6601027,KHUZULWANDLE,"30,80578","-26,00913",GERT SIBANDE DISTRICT MUNICIPALITY,ALBERT LUTHULI LOCAL MUNICIPALITY,13,,,MR WM MSIBI,MANDLAMAKHULU,ELUKWATINI,ELUKWATINI,"STAND NO. AO1, LAMAGADLELA, MANDLAMAKHULU VILLAGE, 1193",PO BOX 1471  ELUKWATINI 1192,0178831441,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006262,800006262,481,14
800006296,2022,MP,8,INGWENYAMA PRIMARY SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,FULL SERVICE,EHLANZENI,NKOMAZI EAST,Government,,,401307,401307,6606083,,"31,84483","-25,65667",EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,3,,,MS TNE KHOZA,SIBUKENI,KOMATIPOORT,KOMATIPOORT,"STAND NO. 601, BLOCK C TRUST, SIBUKENI , KOMATIPOORT, 1340",PRIVATE BAG X 3503  KOMATIPOORT 1340,0729090298,YES,.,Q2,,,1996-01-01,.,,,NONE,NOT MOVED,800006296,800006296,678,23
800006338,2022,MP,8,INJABULO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,EHLANZENI,LUBOMBO,Government,,,401508,401508,,,"31,79133","-25,90883",EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,14,,,MS NS KHOZA,MASIBEKELA,KWALUGEDLANE,KWALUGEDLANE,"STAND NO D257, MASIBEKELA (MTHATHA), KOMATIPOORT, 1342",PRIVATE BAG X 4004 KWALUGEDLANE KOMATIPOORT 1341,0137824327,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006338,800006338,470,14
800006353,2022,MP,8,INJUBUKO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,VOLKSRUST,Farm,,,200611,200611,,,"29,89733","-26,91401",GERT SIBANDE DISTRICT MUNICIPALITY,PIXLEY KA ISAKA SEME LOCAL MUNICIPALITY,8,,,MS MT NCENGWA,VOLKSRUST,FARM,AMERSFOORT,"KLIPPLAATDRIFT FARM, FARM, AMERSFOORT, 2490",PO BOX 228 FARM AMERSFOORT 2490,0791962496,YES,.,Q1,,,1991-01-01,.,,,NONE,NOT MOVED,800006353,800006353,253,6
800006361,2022,MP,8,INKABA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,MASHISHILA,Government,,,201613,201613,0,,"30,89995","-26,09047",GERT SIBANDE DISTRICT MUNICIPALITY,ALBERT LUTHULI LOCAL MUNICIPALITY,19,,,MS PL SIBIYA,ENKABA,ELUKWATINI,ELUKWATINI,"STAND NO 11, ENKHABA, ELUKWATINI, 1192",PO BOX 52  ELUKWATINI 1192,0178832040,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006361,800006361,113,4
800006379,2022,MP,8,INKHAMBENI PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,FULL SERVICE,EHLANZENI,WHITE HAZY 1,Private,,,400306,400306,,,"31,13533","-25,075",EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,3,,,MR CM MABUNDA,KAMAJIKA TRUST,HAZYVIEW,HAZYVIEW,"SAND RIVER TRUST, STAND NO 262, HAZYVIEW, 1242",PO BOX 99  HAZYVIEW 1242,0137985881,YES,.,Q3,,,1996-01-01,.,,,NONE,NOT MOVED,800006379,800006379,588,15
800006403,2022,MP,8,INKHANYETI PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,EHLANZENI,WHITE HAZY 2,Trust land,,,401615,400408,,,"31,09868","-25,22095",EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,9,,,MS FB MOGALE,MGANDUZWENI TRUST,MGANDUZWENI TRUST,WHITE RIVER,"STAND NUMBER 561, MGANDUZWENI TRUST, WHITE RIVER, 1240",PO BOX 1259 WHITE RIVER WHITE RIVER 1240,0137884264,YES,.,Q2,,,1996-01-01,.,,,NONE,NOT MOVED,800006403,800006403,665,21
800006411,2022,MP,8,INKOMAZI SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,DINALEDI,EHLANZENI,NKOMAZI WEST,Trust land,,,401425,401425,6606010,INKOMAZI,"31,81888","-25,73557",EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,10,,,,PO KWAKUGEDLANE,KWALUGEDLANE,KWALUGEDLANE,"STAND NO. 1190, MANGWENI TRUST, KOMATIPOORT, 1341",PRIVATE BAG X x4011 KWALUGEDLANE KOMATIPOORT 1341,0137820087,.,.,Q2,,,1996-01-01,.,,,NONE,NOT MOVED,800006411,800006411,1252,42
800006429,2022,MP,8,INKOSINATSI PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,DUNDONALD,Trust land,,,201507,201507,,,"30,868","-26,22167",GERT SIBANDE DISTRICT MUNICIPALITY,ALBERT LUTHULI LOCAL MUNICIPALITY,6,,,MS MB NKOSI,DUNDONALD,MPULUZI,MPULUZI,"E 198 SWALLOWSNEST, , SWALLOWSNEST, 2340",PO BOX 484  MPULUZI 2335,0827192657,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006429,800006429,100,4
800006437,2022,MP,8,INKULULEKO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,MKHONDO WEST,Private,,,200511,200511,,,"30,58647","-27,04103",GERT SIBANDE DISTRICT MUNICIPALITY,MKHONDO LOCAL MUNICIPALITY,15,,,MS NF MWELASE,PIET RETIEF,PIET RETIEF,PIET RETIEF,"ANYSSPRUIT FARM, Piet Retief, PIET RETIEF, 2380",P.O.BOX 571 1 P.O.BOX 571 PIET RETIEF 2380,0716962420,YES,.,Q1,,,1991-01-01,.,,,NONE,NOT MOVED,800006437,800006437,224,6
800006478,2022,MP,8,INKUNZI SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,EHLANZENI,WHITE HAZY 1,Government,,,400328,400328,6604029,INKUNZI,"31,14967","-25,12618",EHLANZENI DISTRICT MUNICIPALITY,MBOMBELA LOCAL MUNICIPALITY,25,,,MR MN MKHONTO,HAZYVIEW,NUMBI,WHITE RIVER,"NUMBI TRUST, STAND NO: T030, HAZYVIEW, 1242",PO BOX 343 Numbi trust HAZYVIEW 1242,0815435203,YES,.,Q3,,,1996-01-01,.,,,NONE,NOT MOVED,800006478,800006478,1140,36
800006502,2022,MP,8,LETSAKUTHULA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,BADPLAAS,Government,,,201711,201711,0,,"30,78403","-26,0244",GERT SIBANDE DISTRICT MUNICIPALITY,ALBERT LUTHULI LOCAL MUNICIPALITY,10,,,MS MN SIBANYONI,NHLAZATSHE,ELUKWATINI,ELUKWATINI,"STAND NO 155, NHLAZATSHE NO 7, ELUKWATINI, 1192",PO BOX 1855  ELUKWATINI 1192,0178835004,YES,.,Q2,,,1996-01-01,.,,,NONE,NOT MOVED,800006502,800006502,391,13
800006510,2022,MP,8,INSIKA SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,BADPLAAS,Government,,,201730,201730,6601026,INSIKA,"30,81012","-25,99197",GERT SIBANDE DISTRICT MUNICIPALITY,ALBERT LUTHULI LOCAL MUNICIPALITY,18,,,MR MP NKOSI,TJAKASTAD,TJAKASTAD,ELUKWATINI,"Stand No:03, Sun City, Tjakastad, 1193",PO BOX 45 Elukwatini Elukwatini 1192,0716963668,YES,.,Q2,,,1996-01-01,.,,,NONE,NOT MOVED,800006510,800006510,830,27
800006544,2022,MP,8,MBUZINI PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,EHLANZENI,LUBOMBO,Government,,,401514,401514,,,"31,95318","-25,93485",EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,13,,,MR MB MAHLALELA,TEKWANE,MBUZINI,KWALUGEDLANE,"STAND NO 74C, BEHIND MBUZINI CLINIC, KOMATIPOORT, 1341",PO BOX 1070 KWA-LUGEDLANE  KOMATIPOORT 1341,0137824332,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006544,800006544,538,15
800006551,2022,MP,8,INTFUTFUKO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,EHLANZENI,NKOMAZI CENTRAL,Trust land,,,401205,401205,0,,"31,62657","-25,68828",EHLANZENI DISTRICT MUNICIPALITY,NKOMAZI LOCAL MUNICIPALITY,23,,,,LANGELOOP TRUST,SHONGWE MISSION,SHONGWE MISSION,"STAND NO.1312, TB SECTION, SHONGWE MISSION, 1331",PO BOX 1296 SHONGWE MISSION MALELANE 1331,0711080195,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006551,800006551,930,26
800006577,2022,MP,8,INTUTHUKO SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,NOT APPLICABLE,NKANGALA,SIYABUSWA 2,Government,,,301526,301526,6603029,INTUTHUKO SECONDARY,"28,96383","-25,1445",NKANGALA DISTRICT MUNICIPALITY,DR JS MOROKA LOCAL MUNICIPALITY,14,,,MR SM LEKALAKALA,MAPHOTLA,SIYABUSWA,SIYABUSWA,"STAND NO 1, MAPHOTLA, SIYABUSWA, 472",PO BOX 43 MAPHOTLA SIYABUSW A 0472,0139787462,YES,.,Q3,,,1996-01-01,.,,,NONE,NOT MOVED,800006577,800006577,268,10
800006593,2022,MP,8,INYETI PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,MASHISHILA,Government,,,201614,201614,0,,"31,02133","-26,0385",GERT SIBANDE DISTRICT MUNICIPALITY,ALBERT LUTHULI LOCAL MUNICIPALITY,12,,,MS IN NGUBENI,ELUKWATINI,ELUKWATINI,ELUKWATINI,"STAND NO 213, , EKULINDENI , 1301",PO BOX 161  EKULINDENI  1301,0178840364,YES,.,Q1,,,1996-01-01,.,,,NONE,NOT MOVED,800006593,800006593,425,16
800006619,2022,MP,8,IPANI PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,NKANGALA,STEVE TSHWETE 1,Farm,,,302108,302108,,,"29,7306","-25,8163",NKANGALA DISTRICT MUNICIPALITY,STEVE TSHWETE LOCAL MUNICIPALITY,10,,,MS RS MASEKO,MIDDELBURG,MIDDELBURG,MIDDELBURG,"BEESTEPAN FARM, , MIDDELBURG, 1050",PRIVATE BAG X 251836  MIDDELBURG 1050,0728266597,YES,.,Q4,,,1991-02-01,.,,,NONE,NOT MOVED,800006619,800006619,254,9
800006635,2022,MP,8,ISABELLADALE PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,BREYTEN,Farm,,,200113,200113,0,,"30,57937","-26,21907",GERT SIBANDE DISTRICT MUNICIPALITY,MSUKALIGWA LOCAL MUNICIPALITY,12,,,MS NL MAHLANGU,ISABELLA DALE FARM,AMSTERDAM,AMSTERDAM,"N17 OSHOEK ROAD, ISABELLADALE FARM, WARBURTON, 2333",PO BOX 9 WARBURTON  2333,,YES,.,Q2,,,1991-01-01,.,,,NONE,NOT MOVED,800006635,800006635,157,5
800006668,2022,MP,8,ISIBANISEZWE PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,NOT APPLICABLE,GERT SIBANDE,WAKKERSTROOM,Government,,,200712,200712,,,"30,4475","-27,01783",GERT SIBANDE DISTRICT MUNICIPALITY,MKHONDO LOCAL MUNICIPALITY,3,,,MR CM NQOTHENI,PIETRETIEF,PIET RETIEF,PIET RETIEF,"STAND NO 175, NEWSTAND, DRIEFONTEIN, 2383",PRIVATE BAG X 94 PIET RETIEF RURAL AREA 2380,0716963507,YES,.,Q1,,,1994-01-01,.,,,NONE,NOT MOVED,800006668,800006668,497,16
