NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
300034206,2022,NC,3,HOËRSKOOL AGGENEYS,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,NAMAKWA (NMK),N2,Mine,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),347582,971022,2034206,AGGENEYS HIGH SCHOOL,-29.25407,18.83965,NAMAKWA DISTRICT MUNICIPALITY,KHAI-MA LOCAL MUNICIPALITY,30607004,30601000,.,RA MRS J. CARROL,.,.,AGGENEYS,"VOLSTRUIS STREET AGGENEYS, 8893",PO BOX 88 AGGENEYS 8893,0549832371/2475,YES,ABCD,Q5,NO,NOT APPLICABLE,,NO,DEEP RURAL,,NONE,NOT MOVED,300034206,300034206,176,13
300034301,2022,NC,3,AGGENEYS LAERSKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,NAMAKWA (NMK),N2,MINE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),347582,971016,.,.,-29.23567,18.84317,NAMAKWA DISTRICT MUNICIPALITY,KHAI-MA LOCAL MUNICIPALITY,30607004,30601000,.,X  DIERGAARDT,.,.,AGGENEYS,"DEELKRAAL STREET AGGENEYS, 8893",PO BOX 98 AGGENEYS 8893,549832011,YES,BC,Q5,NO,NOT APPLICABLE,,NO,DEEP RURAL,,NONE,NOT MOVED,300034301,300034301,333,19
300034210,2022,NC,3,ST ANNES PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,NAMAKWA (NMK),N2,Church,INDEPENDENT,HOUSE OF REPRESENTATIVES(HOR),350090,971001,.,.,-28.74119,19.30627,NAMAKWA DISTRICT MUNICIPALITY,KHAI-MA LOCAL MUNICIPALITY,30607001,30602003,ONSEEPKANS TOEKENNINGS GEBIED,CM  OVIES,.,MELKBOSRAND,ONSEEPKANS,"MELKBOSRAND ONSEEPKANS, 8892",PO BOX 63 ONSEEPKANS 8892,549510021,YES,C,Q2,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300034210,300034210,61,3
300034310,2022,NC,3,ST PHILOMENA INTERMEDIÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,NAMAKWA (NMK),N2,Church,INDEPENDENT,HOUSE OF REPRESENTATIVES(HOR),350080,971002,.,.,-28.77068,19.26699,NAMAKWA DISTRICT MUNICIPALITY,KHAI-MA LOCAL MUNICIPALITY,30607001,30603000,.,W  BRIEKWA,.,.,ONSEEPKANS,"ONSEEPKANS, ONSEEPKANS SETTLEMENT 8892",PO BOX 29 ONSEEPKANS 8892,543313130,YES,C,Q2,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300034310,300034310,334,14
300034308,2022,NC,3,PELLA (RK) INTERMEDIÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,NAMAKWA (NMK),N2,Church,INDEPENDENT,HOUSE OF REPRESENTATIVES(HOR),350070,970997,.,.,-29.03139,19.15446,NAMAKWA DISTRICT MUNICIPALITY,KHAI-MA LOCAL MUNICIPALITY,30607003,30604000,.,AGS RAMAN,.,.,PELLA,"KATEDRAAL STREET PELLA, 8891",PO BOX 64 PELLA 8891,549710047,YES,C,Q3,NO,NOT APPLICABLE,,NO,DEEP RURAL,,NONE,NOT MOVED,300034308,300034308,435,17
300034303,2022,NC,3,FRANCOIS VISSER PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,NAMAKWA (NMK),N2,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),350050,971019,.,.,-29.12421,19.38745,NAMAKWA DISTRICT MUNICIPALITY,KHAI-MA LOCAL MUNICIPALITY,30607001,30605000,.,F FARAO,.,BLYVOORUITSIG,POFADDER,"BANFOFF STREET, BLYVOORUITSIG, POFADDER, 8890",PO BOX 90 POFADDER 8890,549330159,YES,ACD,Q4,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300034303,300034303,623,26
300034304,2022,NC,3,HOËRSKOOL BOESMANLAND,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,NAMAKWA (NMK),N2,DOE NORTHERN CAPE,PUBLIC,HOUSE OF ASSEMBLY(HOA),302050,971011,2034304,H/SKOOL BOESMANLAND,-29.11321,19.38654,NAMAKWA DISTRICT MUNICIPALITY,KHAI-MA LOCAL MUNICIPALITY,30607001,30605000,.,CE VAN ROOYEN,.,.,POFADDER,"SPRINGBOK STREET POFADDER, 8890",PO BOX 48 POFADDER 8890,549330036,YES,ABCD,Q4,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300034304,300034304,488,20
300024207,2022,NC,3,JJ BOOYSEN PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),440620,970821,.,.,-31.47483,22.34809,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701003,30701000,.,GC  LOTTERING,.,.,LOXTON,"SONNEBLOM STR LOXTON, 6895",PO BOX 42 LOXTON 6985,533813113,YES,ABCD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300024207,300024207,263,9
300024301,2022,NC,3,BENNIE GROENEWALD PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),440639,970833,.,BENNIE GROENEWALD PRIMERE SKOOL,-31.41698,23.95179,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701001,30703000,.,NV KALOLO,.,.,RICHMOND,"476 GROENEWALD STREET RICHMOND, 7090",PO BOX 75 RICHMOND 7090,536930574,YES,ABCD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300024301,300024301,525,18
300024305,2022,NC,3,IKHAYA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),410080,970845,.,IKHAYA SENIOR PRIMARY SCHOOL,-31.42245,23.9584,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701001,30704000,.,GM  MAQABANGQA,SABELO,.,RICHMOND,"SABELO LOCATION RICHMOND, 7090",PO BOX 25 RICHMOND 7090,536930110,YES,ABCD,Q3,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300024305,300024305,466,17
300024204,2022,NC,3,DOMBIETERSFONTEIN PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,Farm,INDEPENDENT,HOUSE OF REPRESENTATIVES(HOR),447293,970819,.,DOMBIETERSFONTEIN,-31.09348,23.33091,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701004,30705004,VICTORIA WEST NU,T T.Visagie,.,DOMBIETERSFONTE,VICTORIA-WES,"66-82 VULINLELA VICTORIAWEST, 7070",CONNONLAAN 7 VICTORIA-WES 7070,536210864,YES,BC,Q2,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300024204,300024204,24,2
300024206,2022,NC,3,HUTCHINSON PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,Farm,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),440663,970820,.,.,-31.4997,23.18498,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701003,30705004,VICTORIA WEST NU,FD  SABBAT,.,.,HUTCHINSON,"ANEMONE CRESENT VICTORIAWEST, 7080",PO BOX 212 VICTORIA-WES 7070,536211078,YES,C,Q2,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300024206,300024206,102,5
300024213,2022,NC,3,MELTON WOLD PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,FARM,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),447226,970824,.,.,-31.45886,22.75677,PIXLEY KA SEME DISTRICT MUNICIPALITY,KAREEBERG LOCAL MUNICIPALITY,30701003,30705004,VICTORIA WEST NU,S NOLTE,.,MELTON WOLD,VICTORIA-WES,"MELTONWOLD FARM VICTORIAWEST, 7071",PO BOX 1 VICTORIA-WES 7071,536210160,YES,BC,Q2,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300024213,300024213,19,2
300024215,2022,NC,3,PAMPOENPOORT PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,Farm,INDEPENDENT,HOUSE OF REPRESENTATIVES(HOR),447234,970823,.,.,-31.0584,22.65599,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701004,30705004,VICTORIA WEST NU,S  CHRISTIANS,.,PAMPOENPOORT,VICTORIA-WES,"PAMPOENPOORT VICTORIAWEST, 7070",PO BOX 242 VICTORIA-WES 7070,536210863,YES,C,Q2,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300024215,300024215,29,2
300024221,2022,NC,3,VAN DER WALTSPOORT PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,Farm,INDEPENDENT,HOUSE OF REPRESENTATIVES(HOR),447269,970825,.,.,-31.7346,22.75724,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701003,30705004,VICTORIA WEST NU,J PRINS,VICTORIA-WES,.,VICTORIA-WES,"VAN DER WALTSPOORT FARM, VAN DER WALTS POORT FARM, VICTORIAWEST, 7070",PO BOX 123 VICTORIA-WES 7070,767412439,YES,C,Q2,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300024221,300024221,61,3
300024304,2022,NC,3,VICTORIA-WES GEKOMBINEERDE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,DOE NORTHERN CAPE,PUBLIC,HOUSE OF ASSEMBLY(HOA),212238,970841,2024304,VICTORIA-WES GEKOMBINEERDE SKO,-31.40479,23.11654,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701004,30705004,VICTORIA WEST NU, Mrs. Keyser,.,.,VICTORIA-WES,"AURET STREET, VICTORIA WEST, VICTORIAWEST, 7070",PO BOX 102 VICTORIA-WES 7070,536210142,YES,ABCD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300024304,300024304,598,26
300024307,2022,NC,3,VICTORIA-WES INTERMEDIÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P4,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),443506,970842,2024307,H/SKOOL VICTORIA-WES,-31.3938,23.11969,PIXLEY KA SEME DISTRICT MUNICIPALITY,UBUNTU LOCAL MUNICIPALITY,30701002,30706000,.,RF  KEYSER,.,.,VICTORIA-WES,"VOORTREKKER STREET, VICTORIA WEST, VICTORIAWEST, 7070",PO BOX 163 VICTORIA-WES 7070,536210553,YES,ACD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300024307,300024307,701,23
300023215,2022,NC,3,SS MADIKANE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),410100,970795,.,IKHWEZI LOMSO PUBLIC CENTRE,-30.71892,25.11433,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702004,30801000,.,NR  VERS,KUYASA,.,COLESBERG,"MAIN ROAD, KUYASA, COLESBERG, 9795",PO BOX 76 COLESBERG 9795,517530950,YES,ACD,Q3,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300023215,300023215,709,23
300023302,2022,NC,3,COLESBERG GEKOMBINEERDE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,HOUSE OF ASSEMBLY(HOA),410410,970807,2023302,H/SKOOL COLESBERG,-30.7277,25.091,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702003,30801000,.,R   OOSTHUIZEN,.,.,COLESBERG,"LOCH STREET COLESBERG, 9795",PRIVATE BAG X15 COLESBERG 9795,517530724,YES,ABCD,Q4,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300023302,300023302,516,21
300023203,2022,NC,3,COLESBERG PUBLIC PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),410090,970794,.,Colesberg Public Primary School,-30.71958,25.11354,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702004,30801001,LOWREYVILLE,NP DINGILE,KUYASA,.,COLESBERG,"MAIN ROAD, KUYASA, COLESBERG, 9795",PO BOX 116 COLESBERG 9795,517530672,YES,ACD,Q3,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300023203,300023203,800,26
300023304,2022,NC,3,LOWRYVILLE INTERMEDIÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),430579,970787,.,LOWRYVILLE INTERMEDIATE SCHOOL,-30.70676,25.10034,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702003,30801001,LOWREYVILLE,RK PENNELS,.,LOWRYVILLE,COLESBERG,"DESIREE STREET, LOWRYVILLE, COLESBERG, 9795",PO BOX 201 COLESBERG 9795,517530647,YES,ACD,Q4,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300023304,300023304,1196,37
300023403,2022,NC,3,UMSO HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),410050,970809,2023403,UMSO HIGH SCHOOL,-30.72528,25.11784,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702005,30802000,.,RCW M Sakati,KUYASA,.,COLESBERG,"5 BENDLELA STREET, KUYASA, COLESBERG, 9795",PO BOX 283 COLESBERG 9795,517530658,YES,ABCD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300023403,300023403,936,36
300023280,2022,NC,3,IKHWEZI LOKUSA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),410120,970797,.,IKHWEZI LOKUSA,-31.19049,24.95496,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702002,30803000,.,NR  TEKI,KWA-ZAMUXOLO,.,NOUPOORT,"CATSA STREET, KWAZAMUXOLO, NOUPOORT, 5950",PO BOX 120 NOUPOORT 5950,498431074,YES,ACD,Q1,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300023280,300023280,444,16
300023303,2022,NC,3,NOUPOORT GEKOMBINEERDE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,HOUSE OF ASSEMBLY(HOA),410430,970808,2023303,NOUPOORT COMBINED SCHOOL,-31.17554,24.9528,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702001,30805000,.,FE TOM,.,.,NOUPOORT,"PRETORIUS STREET, NOUPOORT TOWN, NOUPOORT, 5950",PO BOX 148 NOUPOORT 5950,498431036,YES,ABCD,Q4,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300023303,300023303,618,24
300023401,2022,NC,3,ENOCH MTHETHO SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),370029,970806,2023401,ENOCH MTHETHO HIGH SCHOOL,-31.19605,24.95477,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702001,30805000,.,ZD   THIBANE,KWAZAMUXOLO,NEW BRIGHTON,NOUPOORT,"NGQAMBU STREET, KWAZAMUXOLO, NOUPOORT, 5950",PO BOX 30 NOUPOORT 5950,767935781,YES,ACD,Q2,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300023401,300023401,259,13
300023301,2022,NC,3,EUREKA INTERMEDIÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,HOUSE OF ASSEMBLY(HOA),440655,970398,.,EUREKA INTERMEDIERE SKOOL,-31.19205,24.94423,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702001,30805001,EUREKAVILLE,K M.L.H. PULEY,.,EUREKAVILLE,NOUPOORT,"CORNER LANTANA AND PROTEA STREET, EUREKAVILLE, NOUPOORT, 5950",PO BOX 19 NOUPOORT 5950,498431929,YES,ACD,Q2,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300023301,300023301,665,22
300023209,2022,NC,3,NORVALSPONT INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),74526,970796,.,NORVALSPONT INTERMEDIATE SCHOOL,-30.63171,25.45496,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702002,30806001,COLESBERG NU,MI Mrs Ziswana-Nkosana,.,.,NORVALSPONT,"MANDELA STREET NORVALSPONT, 9797",PO BOX 31 NORVALSPONT 9797,836957610,YES,ABCD,Q1,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300023209,300023209,282,11
300023306,2022,NC,3,UMTHOMBO WOLWAZI INTERMEDIATE FARM SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCACTION & TRAINING(DET),410210,970801,.,Umthombo Wolwazi Intermediate School,-30.97249,25.35175,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702002,30806001,COLESBERG NU,NF PRETORIUS,.,.,COLESBERG,"GROOTFONTEIN FARM COLESBERG, 9795",PO BOX 151 COLESBERG 9795,517530046,YES,ABCD,Q1,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300023306,300023306,206,14
300023217,2022,NC,3,VLUGFONTEIN INTERMEDIÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P3,Farm,INDEPENDENT,HOUSE OF REPRESENTATIVES(HOR),436054,970788,.,VLUGFONTEIN INTERMEDIERE SKOOL,-31.02915,25.14719,PIXLEY KA SEME DISTRICT MUNICIPALITY,UMSOMBOMVU LOCAL MUNICIPALITY,30702002,30806002,NOUPOORT NU,TL GORRAH,.,VLUGFONTEIN,COLESBERG,"VLUGFONTEIN FARM, VLUGFONTEIN, COLESBERG, 9795",PO BOX 344 COLESBERG 9795,517530311,YES,CD,Q1,NO,NOT APPLICABLE,,YES,DEEP RURAL,,NONE,NOT MOVED,300023217,300023217,78,6
300021204,2022,NC,3,KAREEVILLE PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P1,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),400726,970735,.,LAERSKOOL KAREEVILLE,-30.6475,24.034,PIXLEY KA SEME DISTRICT MUNICIPALITY,EMTHANJENI LOCAL MUNICIPALITY,30703004,30901002,KAREENVILLE,ET KAMIES,.,KAREEVILLE,DE AAR,"CEDER STREET, KAREEVILLE, DE AAR, 7000",PO BOX 706 DE AAR 7000,536310638,YES,ACD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300021204,300021204,823,27
300021405,2022,NC,3,VERITAS SEKONDÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TECHNICAL,PIXLEY KA SEME (PXL),P1,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),443646,970751,2021405,H/SKOOL VERITAS,-30.65041,24.03288,PIXLEY KA SEME DISTRICT MUNICIPALITY,EMTHANJENI LOCAL MUNICIPALITY,30703001,30901002,KAREENVILLE,HCT  BEZUIDENHOUT,.,.,DE AAR,"2 ANGELINE STREET, KAREEVILLE, DE AAR, 7000",PO BOX 782 DE AAR 7000,536311720,YES,ACD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300021405,300021405,823,36
300021211,2022,NC,3,ST JOHNS (RC) PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P1,CHURCH,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),406953,970733,.,.,-30.65755,24.02221,PIXLEY KA SEME DISTRICT MUNICIPALITY,EMTHANJENI LOCAL MUNICIPALITY,30703002,30901003,LEEUWENHOF,HP MCKENZIE,MALAY CAMP,.,DE AAR,"WENTWORTH STREET, MALAYCAMP, DE AAR, 7000",PO BOX 607 DE AAR 7000,536313282,YES,BC,Q1,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300021211,300021211,1094,33
300021212,2022,NC,3,WILLIE THERON PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P1,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),400696,970734,.,.,-30.64841,24.0188,PIXLEY KA SEME DISTRICT MUNICIPALITY,EMTHANJENI LOCAL MUNICIPALITY,30703004,30901003,LEEUWENHOF,B  SPRINGBOK,.,OLIVE SCHREINER,DE AAR,"WENTWORTH STREET, SUNRISE, DE AAR, 7000",PO BOX 338 DE AAR 7000,536314816,YES,ACD,Q2,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300021212,300021212,309,14
300021201,2022,NC,3,ALPHA PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P1,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),400610,970732,.,.,-30.64963,24.02511,PIXLEY KA SEME DISTRICT MUNICIPALITY,EMTHANJENI LOCAL MUNICIPALITY,30703001,30901006,SUNRISE,AW  DE LEEUW,HAPPY VALLEY,.,DE AAR,"RAND STREET, HAPPY VALLEY, DE AAR, 7000",PO BOX 294 DE AAR 7000,536313651,YES,ACD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300021201,300021201,1070,42
300021404,2022,NC,3,ORION SEKONDÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P1,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),403458,970750,2021404,H/SKOOL ORION,-30.64992,24.02981,PIXLEY KA SEME DISTRICT MUNICIPALITY,EMTHANJENI LOCAL MUNICIPALITY,30703001,30901006,SUNRISE,D   JENKINS,HAPPY VALLEY,.,DE AAR,"ALPHA STREET, HAPPEY VALLEY, DE AAR, 7000",PO BOX 268 DE AAR 7000,536313237,YES,ABCD,Q2,NO,NOT APPLICABLE,,YES,RURAL,,NONE,NOT MOVED,300021404,300021404,798,30
300024306,2022,NC,3,VAN RENSBURG PRIMÊRE SKOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PIXLEY KA SEME (PXL),P2,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),400688,970832,.,.,-30.58819,23.49773,PIXLEY KA SEME DISTRICT MUNICIPALITY,EMTHANJENI LOCAL MUNICIPALITY,30703007,30902000,.,CR NYL,.,.,BRITSTOWN,"DURAAN STREET BRITSTOWN, 8782",PO BOX 57 BRITSTOWN 8782,536720173,YES,ABCD,Q4,NO,NOT APPLICABLE,,NO,RURAL,,NONE,NOT MOVED,300024306,300024306,896,25
