NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
912520313,2022,LP,9,SHINGUWA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,GAZANKULU,805218,413455,7052202,SHINGUWA HIGH,"30,139329774","-23,199571507",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404013,90819002,,SAMBO T.S,,,LOUISTRICHARDT,KHENSANI TRIBAL AUTHOURI; CHAVANI SETTLEMENT; HLAN;,P.O. BOX 307; ELIM HOSPITAL,0725433051,YES,,Q2,N,,,YES,URBAN,,LP,LP,912520313,912520313,746,22
912520351,2022,LP,9,YINGWANI-RIBUNGWANI,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,805222,413454,7052302,YINGWANI-RIBUNGWANI,"30,290004483","-23,273322996",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404006,90830001,,NGWENYA  R.J,HLANGANANI,VONGANI,VONGANI,RIBUNGWANI   VILLAGE; HLANGANANI  SOUTH; VONGANI;,P/BAG X5005; VOGNANI,0716924143,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520351,912520351,288,6
912520375,2022,LP,9,BUNGENI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855293,413453,,,"30,208256274","-23,208940087",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404010,90801000,,Hlungwani M.E,NEXTTOBUNGENISTADIUM,,ELIM,STAND NO 230 BUNGENI TRIBAL AUTHORITY; BUNGENI; HLANGANANI;,P.O. BOX 45; ELIM HOSPITAL,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520375,912520375,641,18
912520382,2022,LP,9,CALEDON,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855324,413452,,,"30,366798625","-23,247735477",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404002,90806008,,Chabalala G.A,,,VONGANI,STAND NO 15 CALEDON VILLAGE; KHOMANANI TRIBAL AUTHORITY;,P.O. BOX 924; KHOMANANI,,YES,,Q1,N,,,YES,RURAL,,LP,LP,912520382,912520382,541,13
912520399,2022,LP,9,CHAVANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,GAZANKULU,855305,413451,,,"30,1381","-23,19839",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404013,90819002,,NKANYANE S.B,,,MAKHADO,CHAVANI VILLAGE KHENSANI TRIBAL AUTHORITY,P.O. BOX 304; ELIM HOSPITAL,0829313081,YES,,Q2,N,,,YES,URBAN,,LP,LP,912520399,912520399,196,5
912520412,2022,LP,9,DUMANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOPANI EAST,SEKGOSESE EAST 2,,,GAZANKULU,855323,413450,,,"30,273133529","-23,401164105",MOPANI DISTRICT MUNICIPALITY,GREATER LETABA LOCAL MUNICIPALITY,93302016,90207001,,Kubayi H.L,,ROTTERDAM,VUYANI,ROTTERDAM  VILLAGE; STAND NO 512; VUYANI;,P/BAG 1541; VUYANI,0814066684,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520412,912520412,452,14
912520429,2022,LP,9,GIJA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,NEW EDUCATION DEPARTMENT,855342,413449,,,"30,286053725","-23,208619878",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404008,90813002,,Mabasa M.N,POKHOMANANI,,KHOMANANI,STAND NO 852 NKUZANA SETTLEMENT; KHOMANANI TRIBAL AUT; ,P.O. BOX 341; KHOMANANI,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520429,912520429,464,14
912520436,2022,LP,9,GOZA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855322,413448,,,"30,33048","-23,29331",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404006,90834001,,MAKHUBELA MO,SHIHIMU,,VONGANI,TIYANI TRIBAL; VONGANI;,P.O. BOX 59; VONGANI,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520436,912520436,272,9
912520443,2022,LP,9,HAAKA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOPANI EAST,MAMAILA,,,GAZANKULU,855321,413447,,,"30,374767235","-23,344973778",MOPANI DISTRICT MUNICIPALITY,GREATER GIYANI LOCAL MUNICIPALITY,93301001,90106002,,KHOSA M.F,,,NWAMANUNGU,STAND  NUMBER  16; NOBELHOEK   VILLAGE;,P.O BOX 2932; GIYANI 0826,0646522307,YES,,Q1,N,,,YES,RURAL,,LP,LP,912520443,912520443,426,12
912520467,2022,LP,9,JOE MABEDLHE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855421,413446,,,"30,372602865","-23,234008581",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404002,90806003,,Muhlauri A,HLANGANANI,,VONGANI,NWAMATATANI VILLAGE,P.O. BOX 1515; KHOMANANI,,YES,,Q1,N,,,YES,RURAL,,LP,LP,912520467,912520467,303,11
912520474,2022,LP,9,KHAMANYANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855320,413445,,,"30,27535","-23,33858",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404005,90831001,,MASANGU  N.V,,,VONGANI,5010 OLIFANTS HOEK,,0158732622,YES,,Q3,N,,,YES,URBAN,,LP,LP,912520474,912520474,525,17
912520504,2022,LP,9,KULANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855468,413444,,,"30,32338","-23,29568",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404006,90834001,,MABUNDA N,,,VONGANI,TIYANI  SETLEMENT,P.O. BOX 205; VONGANI,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520504,912520504,894,22
912520542,2022,LP,9,MADOBI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855340,413443,,,"30,394545","-23,189514",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404002,90806004,,Baloyi N.L,,HLANGANANI,KHOMANANI,MADOBI VILLAGE; SITE NUMBER 104;,P/BAG 1246; KHOMANANI,,YES,,Q1,N,,,YES,RURAL,,LP,LP,912520542,912520542,392,12
912520566,2022,LP,9,MAHATLANE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855307,413442,,,"30,27992","-23,23741",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404006,90813002,,BALOYI WTA,HLANGANANI,HLANGAMANI,VONGANI,MAHATLANE,P.O. BOX 393; VUNGANI,0158732095,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520566,912520566,484,14
912520573,2022,LP,9,MAHOCHOMBA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOPANI EAST,SEKGOSESE EAST 2,,,GAZANKULU,855318,413441,,,"30,25689","-23,4091",MOPANI DISTRICT MUNICIPALITY,GREATER LETABA LOCAL MUNICIPALITY,93302016,90207001,,Makhuvele M.J,,ROTTERDAMVILLAGE,VUYANI,ROTTERDAM VILLAGE,P/BAG X1664; VUYANI,0835371702,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520573,912520573,785,20
912520580,2022,LP,9,MAHUNTSI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOPANI EAST,SEKGOSESE EAST 2,,,GAZANKULU,855317,413440,,,"30,29236","-23,39229",MOPANI DISTRICT MUNICIPALITY,GREATER LETABA LOCAL MUNICIPALITY,93302016,90207001,,Mavodze N.C,,,VUYANI,ROTTER DAM VILLAGE; VUYANI TRIBAL;,P/BAG 1663; VUYANI,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520580,912520580,425,11
912520597,2022,LP,9,MAJOSI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,,855338,413439,,,"30,33784","-23,22173",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404007,90806002,,NGWENYA  M.G,,,KHOMANANI,MAJOSI VILLAGE; KHOMANANI HLANGANANI;,P/BAG X6636; KHOMANANI,0768223192,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520597,912520597,618,16
912520610,2022,LP,9,MAPHANYI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,GAZANKULU,855304,413438,,,"30,15384","-23,19148",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404014,90819002,,MASHELE FA,ELIMHOSPITAL,,MAKHADO,NKHENSANI TRIBAL AUTHORIT,P.O. BOX 1520; ELIM  HOSPITAL,0716923888,YES,,Q3,N,,,YES,URBAN,,LP,LP,912520610,912520610,292,9
912520658,2022,LP,9,MASUNGI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855337,413437,,,"30,188980689","-23,197631064",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404014,90801003,,Kubayi LE,,,ELIM,BUNGANI   VILLAGE; HLANGANANI;,P/BAG X325; ELIM   HOSPITAAL,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520658,912520658,926,25
912520689,2022,LP,9,MBOKOTA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,GAZANKULU,855302,413436,,,"30,093932227","-23,199884128",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404013,90819001,,MALULEKE C.M.M,MBOKOTAVILLAGE,,MAKHADO,STAND NO  1150; MBOKOTA;,P.O. BOX 303; ELIM HOSPITAL,0716587840,YES,,Q2,N,,,YES,URBAN,,LP,LP,912520689,912520689,640,19
912520696,2022,LP,9,MHLURI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,DEPARTMENT OF EDUCATION & TRAINING(DET),855336,413435,,,"30,254696725","-23,209196187",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404008,90801002,,Baloyi G.R,,HLANGANANI,ELIM,STAND NO:646; NJAKANJAKA VILLAGE; BUNGENI;,P.O. BOX 1447; ELIM HOSPITAL,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520696,912520696,763,20
912520710,2022,LP,9,ROTTERDAM,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,MOPANI EAST,SEKGOSESE EAST 2,,,GAZANKULU,805223,413434,7072305,ROTTERDAM SECONDARY,"30,24974","-23,41339",MOPANI DISTRICT MUNICIPALITY,GREATER LETABA LOCAL MUNICIPALITY,93302016,90207001,,Mashamba S.M,VUYANI,ROTTERDAMVILLAGE,VUYANI,VUYANI TRIBAL; AUTHORITY;,P/BAG X1636; VUYANI,0158740065,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520710,912520710,519,18
912520719,2022,LP,9,MUHUNGUTI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,,855316,413433,,,"30,259819645","-23,338462866",MOPANI DISTRICT MUNICIPALITY,GREATER LETABA LOCAL MUNICIPALITY,93302017,90831001,,BALOYI MT,VONGANI,OLIFANTSHOEK,VONGANI,RUNGULANI TRIBAL,P/BAG 5003; VONGANI,0158732624,YES,,Q2,N,,,YES,URBAN,,LP,LP,912520719,912520719,292,8
912520740,2022,LP,9,MUTSETWENI,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855334,413431,,,"30,228667152","-23,191009042",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404010,90801001,,Chuma R.M,,,ELIM,STAND NO.831; MUTSETWENI;,P.O. BOX 1267; ELIM HOSPITAL,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520740,912520740,539,17
912520771,2022,LP,9,NDLHAVHEYA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855333,413430,,,"30,232013798","-23,202154501",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404010,90801002,,Nwandule K.j,BASANI,BUNGENI,ELIM,MUTSETWENI    BASANI; SITE  NO    833;,P.O. BOX 877; ELIM    HOSPITAL,0733362993,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520771,912520771,561,17
912520788,2022,LP,9,NJAKANJAKA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855332,413429,,,"30,239996508","-23,212365967",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404008,90801002,,Mukansi NS,,,ELIM,STAND NO 03D05  NJAKANJAKA VILLAGE,P.O BOX 1904; ELIM HOSPITAL,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520788,912520788,704,15
912520795,2022,LP,9,NJHINGHA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855390,413428,,,"30,243042558","-23,194051303",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404010,90801001,,Ntshani N.S,BUNGENI,BUNGENI,ELIM,STAND NO 832; MUTSETWENI VILLAGE; BUNGENI;,P.O. BOX 859; ELIM HOSPITAL,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520795,912520795,383,12
912520801,2022,LP,9,NKANYANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855413,413427,,,"30,29011","-23,30878",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404005,90834001,,SAMBO M.T,,,VONGANI,TIYANI VILLAGE; HLANGANANI;,P.O. BOX 88; VONGANI,,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520801,912520801,450,13
912520818,2022,LP,9,NKUZANA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855331,413426,,,"30,291784592","-23,215204741",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404008,90813002,,Mdaka M.V.,,,KHOMANANI,STAND NO 100 NKUZANA; HOOGNOED;,P.O. BOX 525; KHOMANANI,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520818,912520818,531,11
912520832,2022,LP,9,NTSHUXI,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855314,413425,7371137,NTSHUXI PRIMARY,"30,351670317","-23,259838979",MOPANI DISTRICT MUNICIPALITY,GREATER GIYANI LOCAL MUNICIPALITY,93301003,90806005,,Mokhari G.D,,HLANGANANI,KHOMANANI,"STAND NO 198 NTSHUXI VILLAGE, KHOMANANI",P.O. BOX 525; VONGANI,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520832,912520832,194,7
912520841,2022,LP,9,KHAPAKHAPA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855341,413424,,,"30,34193","-23,22494",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404007,90806002,,Mabunda M.D,,,KHOMANANI,stand no 934 MAJOSI  VILLAGE; MAJOSI;,P.O. BOX 399; KHOMANALI,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520841,912520841,566,13
912520849,2022,LP,9,NWA MHANDZI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855330,413423,,,"30,234740011","-23,220256977",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404008,90801002,,Salani K.D,,BUNGENI,ELIM,STAND NO 336 NWA MHANZI VILLAGE BUNGENI,P.O. BOX 1464; ELIM HOSPITAL,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520849,912520849,216,6
912520856,2022,LP,9,NWAXINYAMANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,GAZANKULU,855329,413422,,,"30,160446667","-23,192434456",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404014,90817007,,MALELE   S.F,HLANGANANIDISTRICT,,MAKHADO,NWAXINYAMANI VILLAGE; MAHANGE HALT;,P.O. BOX 48; ELIM HOSPITAL,0724486490,YES,,Q3,N,,,YES,RURAL,,LP,LP,912520856,912520856,507,14
912520863,2022,LP,9,NYELETI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,GAZANKULU,855301,413421,,,"30,13733","-23,19771",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404013,90819002,,MASINGI D.M,AUTHORITY,,MAKHADO,CHAVANI VILLAGE; NKHENSANITRI BALAU;,P.O. BOX 1378; ELIM-HOSPITAL,0716578494,YES,,Q3,N,,,YES,URBAN,,LP,LP,912520863,912520863,327,9
912520870,2022,LP,9,PEMBELANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOPANI EAST,MAMAILA,,,GAZANKULU,855313,413420,,,"30,356238122","-23,375810312",MOPANI DISTRICT MUNICIPALITY,GREATER GIYANI LOCAL MUNICIPALITY,93301001,90106003,,MATHYE PA,,GIYANI,GIYANI,XIMAUSA VILLAGE ,P.O BOX 486 GIYANI,0767169408,YES,,Q1,N,,,YES,RURAL,,LP,LP,912520870,912520870,554,17
912520887,2022,LP,9,PEMBUNUKA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855328,413419,,,"30,414830059","-23,218917053",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404002,90806006,,Makamu H.L,,HLANGANANI,KHOMANANI,MAKHASA VILLAGE 303;,P.O. BOX 530; KHOMANANI,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520887,912520887,221,7
912520900,2022,LP,9,PFUMELANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855312,413418,,,"30,289227185","-23,352307914",MOPANI DISTRICT MUNICIPALITY,GREATER GIYANI LOCAL MUNICIPALITY,93301001,90805000,,MALULEKE MS,,GIYANI,VUYANI,OLIFANTSHOEK;1402;,P/BAG X5002; VONGANI,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520900,912520900,449,11
912520962,2022,LP,9,RIVONINGO,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855311,413417,,,"30,292335802","-23,281627648",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404006,90830001,,BALOYI MP,,HLANGANANI,VONGANI,RIBUNGWANI  VILLAGE; HLANGANANI  DISTRICT;,P/BAG X5014; VONGANI,0158732805,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520962,912520962,572,15
912520986,2022,LP,9,SITHUMANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,NEW EDUCATION DEPARTMENT,855300,413416,,,"30,124294933","-23,202181811",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404013,90819002,,SHIVAMBU T.C,HLANGANANI,,LOUISTRICHARDT,1728 BOKISI VILLAGE NKHENSANI TRIBAL AUHTORITY,P.O. BOX 329; ELIM  HOSPITAL,0716594185,YES,,Q2,N,,,YES,URBAN,,LP,LP,912520986,912520986,343,11
912520993,2022,LP,9,SKHOSANA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,NEW EDUCATION DEPARTMENT,855327,413415,,,"30,17333026","-23,189809947",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404014,90817007,,KAMANYANE S.M,MAVINAWARDKHENSANITRIBAL,NWAXINYAMANI,ELIM,MAVINA/NWAXINYAMANI VILLAGE NKHESANI; SITE 614;,P.O. BOX 1107; ELIM HOSPITAL,0716591992,YES,,Q2,N,,,YES,RURAL,,LP,LP,912520993,912520993,427,12
912521033,2022,LP,9,VULANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855310,413414,,,"30,314591384","-23,309473777",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404005,90834001,,BALOYI LN,,HLANGANANI,VONGANI,VVULANI LAND HP SCHOOL; TIYANI  VILLAGE; HLANGANAN;,PO BOX 628 VONGANI;,0827461836,YES,,Q2,N,,,YES,RURAL,,LP,LP,912521033,912521033,282,7
912521040,2022,LP,9,VUNGELA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI SOUTH,,,GAZANKULU,855309,413413,,,"30,303382414","-23,30482544",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404005,90834001,,MUSHAKU N.N,HLANGANANI,,VONGANI,TIYANI VILLAGE; HLANGANANI;,P.O. BOX 95; VONGANI,0158730018,YES,,Q2,N,,,YES,RURAL,,LP,LP,912521040,912521040,567,15
912521064,2022,LP,9,XILUMANI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI NORTH,,,GAZANKULU,855299,413412,,,"30,148843033","-23,198549377",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404013,90819002,,MASHELE D.L,HLANGANANI,ELIM,ELIM,1571 NKHENSANI TRIBAL CHAVANI VILLAGE,P/BAG X 07; ELIM HOSPITAL ,0792069535,YES,,Q2,N,,,YES,URBAN,,LP,LP,912521064,912521064,720,19
912521071,2022,LP,9,XIMUWINI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOPANI EAST,MAMAILA,,,GAZANKULU,855308,413411,,,"30,334823285","-23,411410727",MOPANI DISTRICT MUNICIPALITY,GREATER GIYANI LOCAL MUNICIPALITY,93301001,90106001,,PHASHA NR,,BLINKWATER,VUYANI,BLINKWATER; HLANGANANI AREA;,P/BAG 1625; VUYANI,0820549840,YES,,Q1,N,,,YES,RURAL,,LP,LP,912521071,912521071,665,19
912521088,2022,LP,9,SHITACHI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,VHEMBE WEST,HLANGANANI CENTRAL,,,GAZANKULU,855325,413410,,,"30,222689553","-23,205570831",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404010,90801000,,Mkhabele K.E,,,ELIM,STAND NO 153 XITACHI  ; HEADMAN  XITACHI; MALMESBURY;,P.O. BOX 1454; ELIM  HOSPITAL,,YES,,Q2,N,,,YES,RURAL,,LP,LP,912521088,912521088,439,9
912521224,2022,LP,9,MALOVHANA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,VHEMBE WEST,HLANGANANI SOUTH,,,VENDA,800656,413409,7052304,MALOVHANA SECONDARY,"30,182824","-23,276308",VHEMBE DISTRICT MUNICIPALITY,MAKHADO LOCAL MUNICIPALITY,93404011,90815000,,Mulaudzi  MG,SERENI,ELIM,MASHAMBA,SERENI 22080; MASAKONA TRIBAL; AUTHORITY;,P.O. BOX177; MASAKONA,0622606141,YES,,Q2,N,,,YES,RURAL,,LP,LP,912521224,912521224,124,5
912521491,2022,LP,9,BEREA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,MOPANI EAST,SEKGOSESE EAST 2,,,GAZANKULU,855326,413407,,,"30,277294626","-23,402107352",MOPANI DISTRICT MUNICIPALITY,GREATER LETABA LOCAL MUNICIPALITY,93302016,90207001,,Maeko R.S,HLANGANANI,ROTTERDAMVILLAGE,VUYANI,ROTTERDAM VILLAGE; VUYANI TRIBAL AUTHORITY;,P/BAG 1590; VUYANI,0836217976,YES,,Q2,N,,,YES,RURAL,,LP,LP,912521491,912521491,298,7
