NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
200200588,2022,EC,2,NKULULEKO HIGHER PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 9,PUBLIC,TO BE UPDATED,CISKEI,054305,054305,NOT APPLICABLE,NOT APPLICABLE,"27,7639","-32,93779",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_42,21433029,Mdantsane Zone 2,MBULELO XAPE,,MDANTSANE,EAST LONDON,"3107 Nu 2,Mdantsane,5219","P.O. BOX 128, MDANTSANE, 5219",0437600477,Section 21,,Q3,,,1965-01-01,YES,Urban,NULL,NONE,Not Moved,200200588,200200588,509,17
200200589,2022,EC,2,NKWEZANA PUBLIC SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,FULL SERVICE,BUFFALO CITY,BC Circuit 16,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),054306,054306,NOT APPLICABLE,NOT APPLICABLE,"28,02313","-32,90516",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_50,21410001,East London NU,THENJIWE TYALI,,SUNRISE ON SEA,EAST LONDON,"Nkwezana,Cross Ways Spar ,Sunrise On Sea ,East London,5259","PO BOX  16 KWELERA, SUNRISE ON SEA, EAST LONDON, 5259",0737451318,Section 21,,Q3,,,1979-01-01,YES,Rural,NULL,NONE,Not Moved,200200589,200200589,872,27
200200590,2022,EC,2,NOBANTU JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 4,PUBLIC,TO BE UPDATED,CISKEI,114414,114414,NOT APPLICABLE,NOT APPLICABLE,"27,41377","-32,91523",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_41,21454000,NONE,EB BONGCO,ZONE TWO,ZWELITSHA,KING WILLIAMS TOWN,"280 Zone 2,Zwelitsha,King Willams Town,5600","P.O. BOX 97, ZWELITSHA, KING WILLIAM;S TOWN, 5608",0837645804,Section 21,,Q3,,,1964-01-01,YES,Urban,NULL,NONE,Not Moved,200200590,200200590,174,8
200200591,2022,EC,2,NOBHOTWE JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 7,PUBLIC,TO BE UPDATED,CISKEI,054307,054307,NOT APPLICABLE,NOT APPLICABLE,"27,72603","-32,92933",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_48,21433027,Mdantsane Zone 11,NYAMELA MAKONGWANA,,MDANTSANE,EAST LONDON,"2436 N U 11B,Mdantsane ,Mdantsane,5219","P O BOX 208, MDANTSANE , MDANTSANE, 5219",0717379495,Section 21,,Q3,,,1982-01-01,YES,Urban,NULL,NONE,Not Moved,200200591,200200591,673,25
200200593,2022,EC,2,NOBUMBA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 13,PUBLIC,TO BE UPDATED,CISKEI,114416,114416,NOT APPLICABLE,NOT APPLICABLE,"27,02683","-33,26957",AMATHOLE DISTRICT MUNICIPALITY,NGQUSHWA LOCAL MUNICIPALITY,EC126_9,21510008,Nobumba,M.P. MGOLOZELWA,NOBUMBA LOCATION,,PEDDIE,"Nobumba Location,Peddie,5640","P.O. BOX 62, PEDDIE, PEDDIE, 5640",0829679897,Section 21,,Q2,,,1935-01-01,YES,Urban,NULL,NONE,Not Moved,200200593,200200593,170,6
200200595,2022,EC,2,NOBUTO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 5,PUBLIC,TO BE UPDATED,CISKEI,054308,054308,NOT APPLICABLE,NOT APPLICABLE,"27,53708","-32,91073",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_45,21404009,Mntla,VH MJO,TSHABO VILLAGE,BERLIIN,EAST LONDON,"Tshabo Block I,Berlin,5660","P.O BOX 104, BERLIN, BERLIN, 5660",0747573473,Section 21,,Q3,,,1999-01-01,YES,Urban,NULL,NONE,Not Moved,200200595,200200595,145,5
200200597,2022,EC,2,NOJOLI PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 3,PUBLIC,TO BE UPDATED,CISKEI,074283,074283,NOT APPLICABLE,NOT APPLICABLE,"26,64984","-32,55383",AMATHOLE DISTRICT MUNICIPALITY,RAYMOND MHLABA LOCAL MUNICIPALITY,EC129_9,21610001,Ekuphumuleni,L P KONI,EKUPHUMLENI LOCATION,,BALFOUR,"Ekuphumleni Loc Balfour,Balfour,Balfour,5740","P.O.BOX 31, BALFOUR, BALFOUR, 5740",0732651674,Section 21,,Q3,,,1997-01-01,YES,Rural,NULL,NONE,Not Moved,200200597,200200597,29,2
200200600,2022,EC,2,NOKUZOLA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 9,PUBLIC,TO BE UPDATED,CISKEI,114419,114419,NOT APPLICABLE,NOT APPLICABLE,"27,17833","-32,68017",AMATHOLE DISTRICT MUNICIPALITY,AMAHLATHI LOCAL MUNICIPALITY,EC124_2,21316024,Ngqudela,L S NINI,NGQUDELA LOCATION,,KEISKAMMAHOEK,"Ngqudela  Location,Rural,Keiskammahoek,5670","P O BOX 49, KEISKAMMAHOEK, 5670",0733739009,Section 21,,Q3,,,1982-01-01,YES,Urban,NULL,NONE,Not Moved,200200600,200200600,105,3
200200601,2022,EC,2,NOKWANDA JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 5,PUBLIC,TO BE UPDATED,CISKEI,114420,114420,NOT APPLICABLE,NOT APPLICABLE,"27,5132","-32,9045",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_49,21429021,Ndevana,YOLISA NDINISA,,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,"Ndevana Location,King Williams Town,King Willams Town,5600","P.O. BOX 275 ILITHA, KWT, 5600",0836086575,Section 21,,Q3,,,1980-01-01,YES,Urban,NULL,NONE,Not Moved,200200601,200200601,219,11
200200605,2022,EC,2,NOMATHEMBA PUBLIC SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 10,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),114425,114425,NOT APPLICABLE,NOT APPLICABLE,"27,4499","-32,5587",AMATHOLE DISTRICT MUNICIPALITY,AMAHLATHI LOCAL MUNICIPALITY,EC124_15,21305000,NONE,J.N GODANA,,CUMAKALA,STUTTERHEIM,"1683 Mlungisi Location,Stutterheim,4930","P.O. BOX 8, MLUNGIS LOCATIONI, STUTTERHEIM, 4930",0436810111,Section 21,,Q3,,,1999-01-01,YES,Rural,NULL,NONE,Not Moved,200200605,200200605,565,16
200200606,2022,EC,2,IMFUNEKO YELITHA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 5,PUBLIC,PUBLIC,CISKEI,114426,114426,NOT APPLICABLE,NOT APPLICABLE,"27,53244","-32,89064",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_45,21421000,NONE,NOSISI ETHELINA BACELA,,BERLIN,EAST LONDON,"Erf 273/1,Ilitha Township,Berlin,5606","P O BOX 35, ILITHA TOWNSHIP, 5660",0734542967,Section 21,,Q3,,,1993-01-01,YES,Urban,NULL,NONE,Not Moved,200200606,200200606,768,21
200200607,2022,EC,2,NOMGWADLA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 1,PUBLIC,TO BE UPDATED,CISKEI,114427,114427,NOT APPLICABLE,NOT APPLICABLE,"27,24421","-32,82343",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_36,21410003,Mngoesha SH,C.N. NDUDULA,,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,"Nom Gwadla  Js School,King Williams  Town,5600","P.O BOX615, KINGWILLIAMSTOWN, 5600",0785903136,Section 21,,Q3,,,1989-01-01,YES,Urban,NULL,NONE,Not Moved,200200607,200200607,103,5
200200608,2022,EC,2,NOMHLE JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 1,PUBLIC,TO BE UPDATED,CISKEI,114428,114428,NOT APPLICABLE,NOT APPLICABLE,"27,22405","-32,84067",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_34,21412000,NONE,ZODWA HICKSONIAN PONO,,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,"1931 Dimbaza,King Willams Town,5600","P O BOX 119, DIMBAZA, 5671",0783330199,Section 21,,Q3,,,1972-01-01,YES,Urban,NULL,NONE,Not Moved,200200608,200200608,315,14
200200609,2022,EC,2,NOMPENDULO TECHNICAL HIGH SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 4,PUBLIC,PUBLIC,CISKEI,114429,114429,4321067,NOMPENDULO HIGH SCHOOL - 4321067,"27,41958","-32,93042",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_41,21454000,NONE,N ZITA,,,ZWELITSHA,"Nompendulo Technical High,King Williams Town,King Willams Town,5600","P O BOX 99, ZWELITSHA, 5608",0406540289,Section 21,,Q3,,,1974-01-01,YES,Urban,NULL,NONE,Not Moved,200200609,200200609,42,5
200200611,2022,EC,2,NOMPUMELELO PUBLIC SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 12,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),054311,054311,NOT APPLICABLE,NOT APPLICABLE,"27,8716","-33,01562",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_6,21413000,NONE,NH APRIL- ZWELIBANZI,DUNCAN VILLAGE,,EAST LONDON,"Nompumelelo Primary School,Malunga Street,Duncan Village,5216","P.O.BOX 4041, DUNCAN VILLAGE, EAST LONDON, 5216",0437331009,Section 21,,Q3,,,1994-01-01,YES,Urban,NULL,NONE,Not Moved,200200611,200200611,1030,25
200200616,2022,EC,2,NONCAMPA JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 2,PUBLIC,TO BE UPDATED,CISKEI,114434,114434,NOT APPLICABLE,NOT APPLICABLE,"27,29658","-32,90818",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_38,21402006,KwaNoncampa,WG GABAYI,NONCAMPA LOCATION,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,"Nonkcampa Location,King Willams Town,5600","P O BOX 176, KING WILLIAM'S TOWN, 5600",0839808888,Section 21,,Q3,,,,YES,Urban,NULL,NONE,Not Moved,200200616,200200616,305,9
200200617,2022,EC,2,NONCEBA SENIOR SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 4,PUBLIC,PUBLIC,CISKEI,114435,114435,4321068,NONCEBA SENIOR SECONDRY SCHOOL - 4321068,"27,43979","-32,92814",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_25,21454000,NONE,M D MAGXOTHWA,,ZWELITSHA,KING WILLIAMS TOWN,"Nonceba Senior Sec. School,Zone 8,Zwelitsha,5608","P.O BOX 110 , ZWELITSHA, KING WILLIAM'S TOWN, 5608",0784622086,Section 21,,Q3,,,1978-01-01,YES,Urban,NULL,NONE,Not Moved,200200617,200200617,393,21
200200619,2022,EC,2,NONCEDO COMBINED SCHOOL,OPEN,Public,Ordinary School,COMBINED SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 10,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),054312,054312,4321069,NONCEDO COMBINED SCHOOL - 4321069,"27,88187","-32,90394",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_50,21410001,East London NU,ND SIDZATANE,THORN PEDDIE PARK,,EAST LONDON,"Thornpark,Beacon Bay,East London,5200","P.O BOX 88 EAST LONDON, EAST LONDON, 5200",0437307054,Section 21,,Q3,,,,YES,Rural,NULL,NONE,Not Moved,200200619,200200619,660,13
200200620,2022,EC,2,NONDIKE PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 13,PUBLIC,TO BE UPDATED,CISKEI,114437,114437,NOT APPLICABLE,NOT APPLICABLE,"27,19662","-33,38528",AMATHOLE DISTRICT MUNICIPALITY,NGQUSHWA LOCAL MUNICIPALITY,EC126_12,21515001,Benton,FP JOBELA,BENTON LOCATION,,PEDDIE,"Benton Location,Peddie,Peddie,5640","P.O. BOX 77, PEDDIE, PEDDIE, 5640",0736529892,Section 21,,Q3,,,1993-01-01,YES,Rural,NULL,NONE,Not Moved,200200620,200200620,60,3
200200621,2022,EC,2,NONGWANE PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 6,PUBLIC,TO BE UPDATED,CISKEI,074285,074285,NOT APPLICABLE,NOT APPLICABLE,"27,13768","-32,88208",AMATHOLE DISTRICT MUNICIPALITY,RAYMOND MHLABA LOCAL MUNICIPALITY,EC129_17,21602022,Lolini,MISSAN GWATYU,NONGWANE VILLAGE,,MIDDLEDRIFT,"Nonaliti Location,P.O.Box 59,Debe Nek,Middledrift,Fort Beaufort,5720","P O BOX 59, DEBE NEK, 5604",0832934865,Section 21,,Q3,,,1986-01-01,YES,Rural,NULL,NONE,Not Moved,200200621,200200621,73,3
200200622,2022,EC,2,NONIBE PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 2,PUBLIC,TO BE UPDATED,CISKEI,114438,114438,NOT APPLICABLE,NOT APPLICABLE,"27,2395","-32,9944",AMATHOLE DISTRICT MUNICIPALITY,NGQUSHWA LOCAL MUNICIPALITY,EC 126_1,21507020,Thamara,V G MDODA,NONIBE LOCATION,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,"Nonibe Location ,King Williams Town,King Williams  Town,5600","P O BOX 469, KING WILLIAMS TOWN, 5600",0738667036,Section 21,,Q2,,,1968-01-01,YES,Urban,NULL,NONE,Not Moved,200200622,200200622,113,5
200200623,2022,EC,2,NONKQUBELA JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 5,PUBLIC,TO BE UPDATED,CISKEI,114439,114439,NOT APPLICABLE,NOT APPLICABLE,"27,49725","-32,92648",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_49,21429021,Ndevana,VM NTAMO,NDEVANA LOCATION,KING WILLIAM'S TOWN,KING WILLIAMS TOWN,"Velwano Area Ndevana,King Williams  Town,5600","P O BOX 4911, KING WILLIAMS TOWN, 5600",0723173364,Section 21,,Q3,,,1974-01-01,YES,Urban,NULL,NONE,Not Moved,200200623,200200623,257,10
200200624,2022,EC,2,NONKUNDLA JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 5,PUBLIC,TO BE UPDATED,CISKEI,114440,114440,NOT APPLICABLE,NOT APPLICABLE,"27,50602","-32,90968",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_49,21429021,Ndevana,TINY KOSTANA,,KING WILLIAM'S TOWN,ILITHA,"Ndevana Location,King Willams Town,5600","P.O. BOX 2221, KING WILLIAMS TOWN, KING WILLIAMS TOWN, 5600",0827163142,Section 21,,Q3,,,1981-01-01,YES,Urban,NULL,NONE,Not Moved,200200624,200200624,163,6
200200625,2022,EC,2,NONTOMBI MATTA JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 6,PUBLIC,PUBLIC,CISKEI,054313,054313,NOT APPLICABLE,NOT APPLICABLE,"27,69436","-32,94158",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_24,21433013,Mdantsane M15,KC T KAKU,,MDANTSANE,EAST LONDON,"325 N.U15,Mdantsane,East London,5219","P.O. BOX 5229 , NGWENYATHI, MDANTSANE, 5219",0437631688,Section 21,,Q3,,,1984-01-01,YES,Urban,NULL,NONE,Not Moved,200200625,200200625,389,11
200200626,2022,EC,2,NONTSIKELELO JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 9,PUBLIC,TO BE UPDATED,CISKEI,054314,054314,NOT APPLICABLE,NOT APPLICABLE,"27,7794","-32,9341",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_12,21433023,Mdantsane Zone 1,NONYAMEKO NTLANGANISO,,MDANTSANE,EAST LONDON,"2012  N.U.  1Mdantsane,East London,5219","P O BOX 118, MDANTSANE, 5219",0437600431,Section 21,,Q3,,,,YES,Urban,NULL,NONE,Not Moved,200200626,200200626,435,13
200200627,2022,EC,2,NONTUTHUZELO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 12,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),054315,054315,NOT APPLICABLE,NOT APPLICABLE,"27,8485","-33,0153",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_7,21419000,NONE,MARY MADAKA,,EASTLONDON,EAST LONDON,"Nontuthuzelo Public School,Dunoon Road,Duncan Village,5216","P.O BOX 4039, DUNOON ROAD, DUNCAN VILLAGE, 5200",0437331101,Section 21,,Q3,,,1994-01-01,YES,Urban,NULL,NONE,Not Moved,200200627,200200627,1133,32
200200629,2022,EC,2,NONYAMEKO PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 11,PUBLIC,TO BE UPDATED,CISKEI,114442,114442,NOT APPLICABLE,NOT APPLICABLE,"27,50005","-32,66816",AMATHOLE DISTRICT MUNICIPALITY,AMAHLATHI LOCAL MUNICIPALITY,EC124_9,21325005,Fresh Waters,MS NGOMA,,KING WILLIAM'S TOWN,BISHO,"Freshwater Location  Ndakana,King Williams Town,King Williams  Town,5600","P.O. BOX 462 , BHISHO, K.W.T., 5600, ",0833455371,Section 21,,Q3,,,1987-01-01,YES,Rural,NULL,NONE,Not Moved,200200629,200200629,176,8
200200632,2022,EC,2,NYIBIBA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 1,PUBLIC,TO BE UPDATED,N/A,TBU,TBU,NOT APPLICABLE,NOT APPLICABLE,"27,22079","-32,85224",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_34,21412000,NONE,,POLAR PARK,DIMBAZA,KING WILLIAMS TOWN,"Nyibiba, Polar Park,Dimbaza,5671","DIMBAZA, 5671",,Section 20,,Q3,,,2018-06-18,YES,Urban,NULL,NONE,Not Moved,200200632,200200632,548,13
200200634,2022,EC,2,INTLANTSI CHRISTIAN SCHOOL,OPEN,Independent/Private,Ordinary School,SECONDARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 6,PRIVATE,PRIVATE,N/A,N/A,N/A,NOT APPLICABLE,NOT APPLICABLE,"27,11848","-32,835051",AMATHOLE DISTRICT MUNICIPALITY,AMAHLATHI LOCAL MUNICIPALITY,EC124_10,21319013,Ngcamngeni,,,,,"Fort White, R63,Debe Nek,5604","P.O. BOX 2997, KWT, 5600",0781501106,N/A       ,N/A       ,NOT APPLICABLE,,,2019-01-01,NO,Urban,,NONE,NOT MOVED,200200634,200200634,29,6
200200635,2022,EC,2,NOSIZWE HIGH SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 5,PUBLIC,PUBLIC,CISKEI,114447,114447,4321070,NOSIZWE HIGH SCHOOL - 4321070,"27,46248","-32,92942",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_25,21416000,NONE,ML KAKAZA,,PHAKAMISA,KING WILLIAMS TOWN,"Phakamisa,Kwt,King Willams Town,5600","P.O. BOX 5021, PHAKAMISA, KING WILLIAMS TOWN, 5620, ",0406475019,Section 21,,Q3,,,1983-01-01,YES,Urban,NULL,NONE,Not Moved,200200635,200200635,437,14
200200636,2022,EC,2,BUFFALO METRO INNER CITY PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 15,TBU,TBU,N/A,,,NOT APPLICABLE,NOT APPLICABLE,"27,820984","-32,966005",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_4,21411000,Chiselhurst,,,EUREKA,EAST LONDON,"No 1 Eureka Street,East London ,East London,5247",,,Section 20,,Q4,,,2019-02-07,NO,Urban,,NONE,Not Moved,200200636,200200636,347,13
200200637,2022,EC,2,BUFFALO METRO INNER CITY HIGH SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 12,TBU,TBU,N/A,,,NOT APPLICABLE,NOT APPLICABLE,"27,896248","-32,983842",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_4,21414021,Chiselhurst,,,CHISELHURST,EAST LONDON,"11 Muir Street ,Arcadia,East London,5201",,,Section 20,,Q4,,,2019-02-07,NO,Urban,,NONE,Not Moved,200200637,200200637,788,9
200200638,2022,EC,2,NOTHENGA PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 11,PUBLIC,TO BE UPDATED,CISKEI,114449,114449,NOT APPLICABLE,NOT APPLICABLE,"27,39788","-32,70361",AMATHOLE DISTRICT MUNICIPALITY,AMAHLATHI LOCAL MUNICIPALITY,EC124_12,21301008,Ereyini,L R JIYANA,NOTHENGA LOCATION,KING WM'S TOWN,KING WILLIAMS TOWN,"Nothenga Location ,King Williams Town,King Willams Town,5600","P O BOX 4486, KING WM'S TOWN, 5600",0711136853,Section 21,,Q2,,,,YES,Rural,NULL,NONE,Not Moved,200200638,200200638,331,10
200200639,2022,EC,2,NOWAWE HIGH SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 5,PUBLIC,PUBLIC,CISKEI,054318,054318,4321071,NOWAWE HIGH SCHOOL - 4321071,"27,55207","-32,92382",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_40,21404003,Hillcrest,BV NAIR,TSHABO LOCATION,BERLIN,EAST LONDON,"Block 2,Tshabo  Location,Berlin,5660",P O BOX 33 5660,0406479009,Section 21,,Q3,,,1970-01-01,YES,Rural,NULL,NONE,Not Moved,200200639,200200639,335,10
200200640,2022,EC,2,NOWONGA JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 6,PUBLIC,TO BE UPDATED,CISKEI,054319,054319,NOT APPLICABLE,NOT APPLICABLE,"27,70523","-32,93435",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_21,21433014,Mdantsane N13,XS SOKUDELA,,MDANTSANE,EAST LONDON,"N 225 Nu 13,Mdantsane,East London,5219","N 225 NU 13, MDANTSANE, EAST LONDON, 5219",0437630567,Section 21,,Q3,,,1979-01-01,YES,Urban,NULL,NONE,Not Moved,200200640,200200640,761,20
200200641,2022,EC,2,NOXOLO JUNIOR PRIMARY SCHOOL,OPEN,Public,Ordinary School,PRIMARY SCHOOL,Ordinary,BUFFALO CITY,BC Circuit 4,PUBLIC,TO BE UPDATED,CISKEI,114450,114450,NOT APPLICABLE,NOT APPLICABLE,"27,4322","-32,92359",BUFFALO CITY METROPOLITAN MUNICIPALITY,BUFFALO CITY METROPOLITAN MUNICIPALITY,BUF_25,21454005,Zwelitsha Zone 9,NTOMBIZODWA YVONNE NIKANI,,ZONE 9,KING WILLIAMS TOWN,"2204 Zone 9,Zwelitsha,Zwelitsha,5608","P .O BOX 165 , ZWELITSHA , ZWELITSHA, 5608",0406542071,Section 21,,Q3,,,1979-01-01,YES,Urban,NULL,NONE,Not Moved,200200641,200200641,160,8
200200642,2022,EC,2,NOZALISILE SECONDARY SCHOOL,OPEN,Public,Ordinary School,SECONDARY SCHOOL,Ordinary,AMATHOLE WEST,AW Circuit 6,PUBLIC,PUBLIC,CISKEI,074290,074290,4311074,NOZALISILE SENIOR SECONDARY SCHOOL - 4311074,"27,16683","-32,89209",AMATHOLE DISTRICT MUNICIPALITY,RAYMOND MHLABA LOCAL MUNICIPALITY,EC129_1,21602052,Xukwane,Z H NXAZONKE,XHUKWANA VILLAGE,,DEBENEK,"Xhukwana Location,Debenek,5604","P.O. BOX, DEBENEK, 5604",0436423000,Section 21,,Q3,,,1982-01-01,YES,Rural,NULL,NONE,Not Moved,200200642,200200642,148,8
